Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,comparison
ENSG00000188486.4,5273.861293623839,-1.490401699205197,0.10788440284362424,-13.814802324720628,2.0752311326698707e-43,2.5871792443827928e-42,SeAx_vs_MyLa
ENSG00000176022.7,1467.953243208093,-0.8985458204831903,0.06504965980821557,-13.813228587702879,2.1210790044142246e-43,2.6424986344979716e-42,SeAx_vs_MyLa
ENSG00000148153.16,2008.9547184911746,1.2360568732348753,0.08952121271441683,13.807418775458748,2.2992355480750687e-43,2.8624603783019358e-42,SeAx_vs_MyLa
ENSG00000095397.20,436.24812147066854,-2.591270015275381,0.18772256076155763,-13.803721858273462,2.420271666837112e-43,3.0110532577351983e-42,SeAx_vs_MyLa
ENSG00000158796.19,1457.8381438719011,1.2763751096890918,0.09253874501946553,13.79287248190589,2.8133078030851324e-43,3.497599534508685e-42,SeAx_vs_MyLa
ENSG00000183011.16,1382.6269338051488,-1.3809235390602075,0.10015217808632254,-13.788252691518805,2.999369249490041e-43,3.726331491304722e-42,SeAx_vs_MyLa
ENSG00000161011.22,15300.239670505736,1.3834434186735223,0.1003739295403372,13.782895867572453,3.230488960808147e-43,4.0106867451751875e-42,SeAx_vs_MyLa
ENSG00000147408.18,2127.597665597292,1.5006687582996001,0.1089254274634426,13.777028865030184,3.5039887894604846e-43,4.3472270888631986e-42,SeAx_vs_MyLa
ENSG00000182512.7,2475.1092215138947,-0.8342927520339581,0.06062602799640378,-13.761296585081359,4.3564309073452666e-43,5.4010698757848057e-42,SeAx_vs_MyLa
ENSG00000072042.15,2036.0522704922043,-1.1550420292190025,0.08395718513516592,-13.757512562616952,4.590510330672422e-43,5.687343884785369e-42,SeAx_vs_MyLa
ENSG00000141540.13,110.15285005875171,4.163552270655757,0.30293009957111217,13.744267329494512,5.512830769993714e-43,6.825318814404795e-42,SeAx_vs_MyLa
ENSG00000181830.11,786.1268052139995,-1.5829867089725562,0.11517573206017756,-13.744099391922855,5.525636807944392e-43,6.836449130823465e-42,SeAx_vs_MyLa
ENSG00000149600.14,590.3354827397337,-1.4167999085135365,0.10310160079890715,-13.741783808739411,5.705257843582858e-43,7.053809128211657e-42,SeAx_vs_MyLa
ENSG00000124357.15,1085.3428843268364,1.4529801755229856,0.10579106460854441,13.734431928626542,6.314942934180312e-43,7.802220873506228e-42,SeAx_vs_MyLa
ENSG00000133193.15,2048.4401847079644,0.9721940150451861,0.07079901447695998,13.731745028196201,6.55358213029832e-43,8.091483381412433e-42,SeAx_vs_MyLa
ENSG00000177853.17,899.9484251746674,-1.512100817913,0.11011966303350572,-13.731433390355711,6.5818346816222234e-43,8.120769168131e-42,SeAx_vs_MyLa
ENSG00000129667.15,614.985961286396,-2.2249170524064414,0.16204186978366875,-13.730507154581586,6.666522822379141e-43,8.219597822637461e-42,SeAx_vs_MyLa
ENSG00000153561.15,2508.6076748040045,-0.9632540800779419,0.07017483608487299,-13.726488493866004,7.04669195125418e-43,8.682358067862355e-42,SeAx_vs_MyLa
ENSG00000184584.16,2392.1577508600612,-1.6882037453905239,0.12299053833932594,-13.726289584429965,7.0660592163546575e-43,8.700237172576886e-42,SeAx_vs_MyLa
ENSG00000106460.22,712.0540909634898,1.3647951020935398,0.09943133636382359,13.726005824760266,7.0937798002496716e-43,8.728369857244015e-42,SeAx_vs_MyLa
ENSG00000084764.14,201.1121751828771,2.35208329681038,0.17138226822999594,13.724192829878243,7.273463421567545e-43,8.943314838530033e-42,SeAx_vs_MyLa
ENSG00000106554.15,3725.826571006716,-1.2767386101985663,0.09303696233226781,-13.722918055287343,7.402508618829983e-43,9.09574361497525e-42,SeAx_vs_MyLa
ENSG00000156463.20,1605.8516802088313,11.476444765153891,0.8363560467557125,13.721960652609468,7.50092159660818e-43,9.210350267528138e-42,SeAx_vs_MyLa
ENSG00000135069.16,3783.1767452042905,-1.6562897645761925,0.12072004780793327,-13.72008870648697,7.69711765492815e-43,9.444785122468342e-42,SeAx_vs_MyLa
ENSG00000139514.15,5146.987360336809,-1.3844281935239546,0.10091852661210074,-13.718275920191182,7.89197674039752e-43,9.677259637523721e-42,SeAx_vs_MyLa
ENSG00000021574.17,1146.848659910928,-1.3878581711617806,0.10120988901548966,-13.712673580240523,8.525738354635724e-43,1.0447236841538919e-41,SeAx_vs_MyLa
ENSG00000178096.11,214.37567181622046,-7.25326737184567,0.5290863286627913,-13.709043267433355,8.963191578382014e-43,1.0975774239693355e-41,SeAx_vs_MyLa
ENSG00000136636.15,1373.873968092744,-2.0231583368412753,0.14763346342430414,-13.703927889482902,9.617742385445839e-43,1.17692523794578e-41,SeAx_vs_MyLa
ENSG00000111328.8,4255.085143362956,-1.522756917190451,0.11113150054124439,-13.702297816318138,9.83614982237774e-43,1.2028301984156806e-41,SeAx_vs_MyLa
ENSG00000148344.12,107.85813953421885,-6.526355840572883,0.4767207582269266,-13.690102073269138,1.1634570581721895e-42,1.421782619178361e-41,SeAx_vs_MyLa
ENSG00000071189.23,588.1796416523492,1.568840376458682,0.11464092046605139,13.684820132993112,1.2511636398857834e-42,1.5279206958796052e-41,SeAx_vs_MyLa
ENSG00000059691.14,895.8111126551494,-1.2745415810764198,0.09325018823395118,-13.667978641273947,1.5771565852144552e-42,1.9234009682857022e-41,SeAx_vs_MyLa
ENSG00000088833.20,3966.0382663052487,1.080484870386946,0.07905200112112097,13.668026805943361,1.576113165173933e-42,1.9234009682857022e-41,SeAx_vs_MyLa
ENSG00000228716.9,3961.082193349091,1.333580483115387,0.09762879599316888,13.659704286517044,1.766998445687482e-42,2.1534542281966827e-41,SeAx_vs_MyLa
ENSG00000113391.21,704.5508329027094,1.4314424475606986,0.10482134779863884,13.656020244182422,1.8586778039874128e-42,2.2636446538704622e-41,SeAx_vs_MyLa
ENSG00000064115.13,3817.72043201172,1.2924990710723276,0.09465393304034402,13.654995936845332,1.8849985295174884e-42,2.294140533716427e-41,SeAx_vs_MyLa
ENSG00000113319.15,192.2008918098918,-3.800139649017023,0.27837141658243497,-13.651328486492348,1.9823145828336977e-42,2.410941327322858e-41,SeAx_vs_MyLa
ENSG00000145934.18,130.39228683729092,7.021847294009599,0.5143787103714035,13.651123486311329,1.9878994072575705e-42,2.41609347903795e-41,SeAx_vs_MyLa
ENSG00000177380.16,549.9172682503578,1.6017575788225198,0.11738049230422536,13.645858416329553,2.1368237431596672e-42,2.5953354141495214e-41,SeAx_vs_MyLa
ENSG00000143258.18,938.0607839140307,1.3275774027955258,0.09729703245769224,13.644582668775614,2.1745480868695307e-42,2.639365106793201e-41,SeAx_vs_MyLa
ENSG00000123130.19,1073.2257905744914,-1.3222145140869088,0.0969316092800198,-13.640694959136026,2.2936431985193734e-42,2.782032356227121e-41,SeAx_vs_MyLa
ENSG00000152495.13,2240.870412008375,-1.1988573409762149,0.0879021910536381,-13.638537636049023,2.3625062798114647e-42,2.863619756618565e-41,SeAx_vs_MyLa
ENSG00000110651.15,4821.680451250911,-1.048016554019459,0.0768426215091749,-13.638479966411966,2.364375080633079e-42,2.8639472325585947e-41,SeAx_vs_MyLa
ENSG00000266412.8,4978.720083104197,-0.9342021122447143,0.06849907621012334,-13.63817096421879,2.3744134595195928e-42,2.874163319411723e-41,SeAx_vs_MyLa
ENSG00000137161.20,2047.8636710014557,1.2472523965855649,0.09147151058071068,13.635419254228243,2.4656972303205652e-42,2.9826445564613726e-41,SeAx_vs_MyLa
ENSG00000167645.19,1605.0779359069843,-1.2517155088515455,0.09181501968775414,-13.63301465390301,2.5483191342873333e-42,3.080508589119944e-41,SeAx_vs_MyLa
ENSG00000125814.19,321.95595255990304,1.6918530782852454,0.12417013440434937,13.625281847371376,2.8331437687732314e-42,3.422506447577373e-41,SeAx_vs_MyLa
ENSG00000117228.13,656.1921038671703,-5.05067006073173,0.37071041963596973,-13.624300244086443,2.87149384083218e-42,3.466496776179819e-41,SeAx_vs_MyLa
ENSG00000104689.12,333.5508398038763,2.173254566808989,0.1595169749000687,13.623970540880995,2.884490448649753e-42,3.4798415075798194e-41,SeAx_vs_MyLa
ENSG00000249915.11,258.73002324109183,2.110890237472973,0.1549531229821,13.622766659029006,2.932445249004766e-42,3.535313367154804e-41,SeAx_vs_MyLa
ENSG00000189067.17,2615.223577008188,-1.205336659591216,0.08850968157723177,-13.618133498079118,3.124514647682855e-42,3.764336241643466e-41,SeAx_vs_MyLa
ENSG00000105364.16,5891.949829202622,-0.7533981374977142,0.05537800333316318,-13.604646107681909,3.757829603391049e-42,4.5242955204805536e-41,SeAx_vs_MyLa
ENSG00000160221.20,143.2494090445912,-3.33301244338236,0.2450589551654602,-13.600859601853598,3.9575450383389036e-42,4.761545961171354e-41,SeAx_vs_MyLa
ENSG00000180354.18,249.76592266643547,-2.642637516910428,0.1943888873972073,-13.594591503116929,4.311612179799908e-42,5.184062563833245e-41,SeAx_vs_MyLa
ENSG00000071246.12,334.68579561030185,-2.1893490178316086,0.1611509720893671,-13.585701590540166,4.868443856429938e-42,5.849642635006192e-41,SeAx_vs_MyLa
ENSG00000196126.14,6097.841024833901,16.033879307975848,1.1805422726656463,13.581791757250333,5.135459521697397e-42,6.166337622735178e-41,SeAx_vs_MyLa
ENSG00000160013.12,208.46927455513824,-3.9925616835604765,0.2939708392529012,-13.581488877288614,5.156742075836514e-42,6.187745096357076e-41,SeAx_vs_MyLa
ENSG00000116906.15,2490.507828264724,0.7539342112126312,0.05553504344874327,13.575828240928338,5.571037605537874e-42,6.680397503561647e-41,SeAx_vs_MyLa
ENSG00000261087.1,89.86276041905488,3.435835903342057,0.2531462473554571,13.572533423802264,5.827254281069914e-42,6.982960564907527e-41,SeAx_vs_MyLa
ENSG00000164587.15,27071.26651782802,-0.8353678099866315,0.06155811563183881,-13.570392813560499,5.999962380809954e-42,7.185115377821545e-41,SeAx_vs_MyLa
ENSG00000133112.19,36824.78691323597,-1.272723154966567,0.09379948836658408,-13.568551141692287,6.152619955747097e-42,7.36300511070202e-41,SeAx_vs_MyLa
ENSG00000115365.15,1240.7225262732634,-1.7869252842027485,0.13179946772033424,-13.557909717772393,7.113442877569741e-42,8.507164829883973e-41,SeAx_vs_MyLa
ENSG00000100591.10,7448.069161472583,-0.8904178280044603,0.06570332320019155,-13.552097285725488,7.699829237941553e-42,9.202297584904798e-41,SeAx_vs_MyLa
ENSG00000106605.13,1682.4678349995625,11.394403905421848,0.8411607626489938,13.546047808433732,8.361222997779123e-42,9.986087333680867e-41,SeAx_vs_MyLa
ENSG00000196735.15,7836.300671617997,15.999956351121977,1.181183307087963,13.54570137853333,8.400764445296508e-42,1.00266285834435e-40,SeAx_vs_MyLa
ENSG00000198883.12,5662.721609422612,-16.01067081157118,1.182579362300014,-13.538770692253431,9.23209541205664e-42,1.1011517264114163e-40,SeAx_vs_MyLa
ENSG00000177879.19,2171.877988303185,0.8079469773163597,0.05968698932424985,13.536400251773195,9.534810123081436e-42,1.1365011533932397e-40,SeAx_vs_MyLa
ENSG00000168894.12,1506.1074106611752,1.0073408157385941,0.07441890051134574,13.536088397127248,9.575363133108989e-42,1.1405760008620183e-40,SeAx_vs_MyLa
ENSG00000099810.23,642.5008370429375,9.826172415686566,0.7261251567527445,13.53233987874698,1.0076447110763146e-41,1.1994654484340316e-40,SeAx_vs_MyLa
ENSG00000008513.19,3436.900828915791,1.6352065430043916,0.12088410753258652,13.52705973002772,1.0826812214988136e-41,1.287930550010043e-40,SeAx_vs_MyLa
ENSG00000163558.15,1030.8589847225153,1.7267918722974682,0.1277187292402082,13.520271322538672,1.1873706794385502e-41,1.4115292449994443e-40,SeAx_vs_MyLa
