Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000130830.17,325.02924888526775,13.641449626058325,2.8467797500576446,6.761852547974928e-26,5.049545160357267e-25,HuT78_vs_HH,ENSG00000130830,MPP1,protein_coding,Up
ENSG00000072609.20,446.27401285122346,13.62549809861985,2.770175616843527,1.116416301645131e-26,8.624664960747098e-26,HuT78_vs_HH,ENSG00000072609,CHFR,protein_coding,Up
ENSG00000096264.15,206.872265416341,13.612312945322698,3.347698882175503,1.911745030619562e-24,1.343621507396997e-23,HuT78_vs_HH,ENSG00000096264,NCR2,protein_coding,Up
ENSG00000142156.18,283.76170767110955,13.54333207834389,2.936974751219792,1.0157353444932968e-20,5.956431651914047e-20,HuT78_vs_HH,ENSG00000142156,COL6A1,protein_coding,Up
ENSG00000114450.13,318.99254787142405,13.532634194831198,2.9742530428596483,1.7713188893331775e-25,1.3032105914744918e-24,HuT78_vs_HH,ENSG00000114450,GNB4,protein_coding,Up
ENSG00000118965.18,374.05820743393554,13.499202734201502,2.7279512120168685,2.4264844739913418e-26,1.8505946935527837e-25,HuT78_vs_HH,ENSG00000118965,WDR35,protein_coding,Up
ENSG00000105374.12,240.15582477809346,13.468407518193361,2.9436140608405545,8.701165689845955e-25,6.2153661616264064e-24,HuT78_vs_HH,ENSG00000105374,NKG7,protein_coding,Up
ENSG00000291033.2,216.6628671392195,13.462736226541026,3.1014952329670638,2.1628388569971328e-24,1.514156237714093e-23,HuT78_vs_HH,ENSG00000291033,TXLNGY,lncRNA,Up
ENSG00000162894.14,204.061567220978,13.42653308060553,3.1466257606737313,2.0625052958456145e-24,1.4456096390874092e-23,HuT78_vs_HH,ENSG00000162894,FCMR,protein_coding,Up
ENSG00000227051.8,205.8093330754602,13.426406883055183,3.1336885802779086,1.9848178014264085e-24,1.3938851788535517e-23,HuT78_vs_HH,ENSG00000227051,C14orf132,protein_coding,Up
ENSG00000131196.19,295.04039666463046,13.407131465056791,2.825943096317264,1.8468752032297379e-25,1.3576844179672038e-24,HuT78_vs_HH,ENSG00000131196,NFATC1,protein_coding,Up
ENSG00000132846.8,391.8910229188954,13.403116038716988,2.9468952337129055,4.0588881474875092e-25,2.940355081368327e-24,HuT78_vs_HH,ENSG00000132846,ZBED3,protein_coding,Up
ENSG00000135525.21,234.68989983141387,13.372415673444898,2.9133748479488384,1.0329448306835493e-24,7.360861830427918e-24,HuT78_vs_HH,ENSG00000135525,MAP7,protein_coding,Up
ENSG00000111249.16,260.2098854330606,13.350156740233073,2.8759680971668145,8.372358286390952e-25,5.982879884351572e-24,HuT78_vs_HH,ENSG00000111249,CUX2,protein_coding,Up
ENSG00000158555.17,368.3008294207313,13.348285486777476,2.709036395773676,1.1008879754200259e-25,8.163248377338478e-25,HuT78_vs_HH,ENSG00000158555,GDPD5,protein_coding,Up
ENSG00000136014.14,175.7875857891484,13.347721618070556,3.3237255905036416,2.5375854576365002e-23,1.6887386134308284e-22,HuT78_vs_HH,ENSG00000136014,USP44,protein_coding,Up
ENSG00000134326.13,275.24079145330006,13.342493661443365,3.4943449831256514,2.029284393429242e-10,6.651048281793792e-10,HuT78_vs_HH,ENSG00000134326,CMPK2,protein_coding,Up
ENSG00000143479.19,358.74901571299546,13.289066290279623,2.6992528812238157,1.517276237220994e-25,1.1199836748996336e-24,HuT78_vs_HH,ENSG00000143479,DYRK3,protein_coding,Up
ENSG00000171310.11,2882.118394132528,13.260860101869167,1.2938976517392922,2.242077322825036e-24,1.5684035626087666e-23,HuT78_vs_HH,ENSG00000171310,CHST11,protein_coding,Up
ENSG00000143502.18,311.2502180886712,13.246939379641304,2.7594916180939832,2.9494107419955498e-25,2.1452981503390284e-24,HuT78_vs_HH,ENSG00000143502,SUSD4,protein_coding,Up
ENSG00000089177.22,269.92612704335386,13.239358134494628,2.9595353398673563,3.0417954895452066e-24,2.1187311895490816e-23,HuT78_vs_HH,ENSG00000089177,KIF16B,protein_coding,Up
ENSG00000130054.6,179.14669746338586,13.213812866382355,3.1307678228897946,2.0969056716977726e-23,1.4027656873960269e-22,HuT78_vs_HH,ENSG00000130054,NALF2,protein_coding,Up
ENSG00000079385.25,199.81619670729955,13.212628222606003,3.135390416101573,1.2817060703955211e-18,6.761414679368599e-18,HuT78_vs_HH,ENSG00000079385,CEACAM1,protein_coding,Up
ENSG00000211795.3,176.0652223035938,13.131872194558008,3.0785944848812674,3.832312452878035e-23,2.529693352738025e-22,HuT78_vs_HH,ENSG00000211795,TRAV8-6,TR_V_gene,Up
ENSG00000109906.17,170.13066157081323,13.124791892943083,3.1200855147799986,5.177917613714118e-23,3.3916780274109112e-22,HuT78_vs_HH,ENSG00000109906,ZBTB16,protein_coding,Up
ENSG00000163513.22,271.66695440938383,13.114696339022387,2.722306223851454,1.092364332668328e-24,7.778102949027462e-24,HuT78_vs_HH,ENSG00000163513,TGFBR2,protein_coding,Up
ENSG00000089876.14,589.6702553859683,13.103340374774266,2.623577816022189,2.9525402034795916e-25,2.146702830573737e-24,HuT78_vs_HH,ENSG00000089876,DHX32,protein_coding,Up
ENSG00000132205.13,511.2109178776667,13.102354268463557,2.750055682765182,1.4247263127605593e-21,8.717203515404858e-21,HuT78_vs_HH,ENSG00000132205,EMILIN2,protein_coding,Up
ENSG00000005249.16,198.18491196875323,13.094775548256413,2.857798470922651,4.048600912535505e-24,2.8047442129958846e-23,HuT78_vs_HH,ENSG00000005249,PRKAR2B,protein_coding,Up
ENSG00000198879.14,292.612326975919,13.074612051020207,2.715092788502346,1.5831436109682281e-24,1.1179352696293183e-23,HuT78_vs_HH,ENSG00000198879,SFMBT2,protein_coding,Up
ENSG00000180730.6,253.0641187720444,13.05451549660527,2.769666399747569,3.14049612936887e-24,2.184931578937604e-23,HuT78_vs_HH,ENSG00000180730,SHISA2,protein_coding,Up
ENSG00000115963.16,192.21684470250156,13.053079628497024,2.8733693012252055,2.3804252825995585e-23,1.5865074009587459e-22,HuT78_vs_HH,ENSG00000115963,RND3,protein_coding,Up
ENSG00000162739.16,160.81995588656952,13.04196337835051,3.116342549801051,6.686332547216283e-23,4.363775868246984e-22,HuT78_vs_HH,ENSG00000162739,SLAMF6,protein_coding,Up
ENSG00000005882.14,604.5606460245714,13.008423241494043,2.649431986629677,9.863505860673136e-25,7.037224511905984e-24,HuT78_vs_HH,ENSG00000005882,PDK2,protein_coding,Up
ENSG00000132872.14,4078.541447406086,-18.313065232033566,3.8069486948561537,1.3102324226606707e-42,1.6255411254824042e-41,HuT78_vs_MyLa,ENSG00000132872,SYT4,protein_coding,Down
ENSG00000060982.17,7264.390724161856,-18.246181447657772,3.790947938411214,4.346863079651051e-44,5.671817339544689e-43,HuT78_vs_MyLa,ENSG00000060982,BCAT1,protein_coding,Down
ENSG00000135074.18,3130.0240512526593,-17.879318125023097,3.7572674392980536,3.782917126686837e-42,4.635496602229459e-41,HuT78_vs_MyLa,ENSG00000135074,ADAM19,protein_coding,Down
ENSG00000138061.15,5733.9567226722465,-17.343526252601563,3.335191265919519,6.987512571201369e-40,8.02958869230741e-39,HuT78_vs_MyLa,ENSG00000138061,CYP1B1,protein_coding,Down
ENSG00000154975.16,1333.5770964317144,-16.570058695404917,3.6303199094434637,1.6402648161440883e-36,1.7124326445933184e-35,HuT78_vs_MyLa,ENSG00000154975,CA10,protein_coding,Down
ENSG00000103175.13,1327.5576710513233,-16.546911268948275,3.641999954056662,1.7861429817079137e-34,1.74665674221055e-33,HuT78_vs_MyLa,ENSG00000103175,WFDC1,protein_coding,Down
ENSG00000196628.22,3148.6251035581768,-16.36525276207387,3.615157971049093,5.959793289197136e-35,5.905403582741521e-34,HuT78_vs_MyLa,ENSG00000196628,TCF4,protein_coding,Down
ENSG00000039560.16,1135.0707787437814,-16.275017767200502,3.602843512829416,4.6909458874040275e-35,4.6636124069280324e-34,HuT78_vs_MyLa,ENSG00000039560,RAI14,protein_coding,Down
ENSG00000198467.18,955.901622746878,-16.03983785577713,3.5787618223195063,3.40769899252809e-34,3.29815923560998e-33,HuT78_vs_MyLa,ENSG00000198467,TPM2,protein_coding,Down
ENSG00000287597.1,6108.780220580656,-15.993746013576333,1.340252424191901,1.8341402583426074e-42,2.266111912290194e-41,HuT78_vs_MyLa,ENSG00000287597,ENSG00000287597,lncRNA,Down
ENSG00000173482.18,916.3233987701424,-15.932984435569534,3.5707124784663282,2.019782362354337e-33,1.901439885526955e-32,HuT78_vs_MyLa,ENSG00000173482,PTPRM,protein_coding,Down
ENSG00000169760.19,902.3202639740612,-15.932150671601644,3.5675535621873875,8.070056420029323e-34,7.69689565705186e-33,HuT78_vs_MyLa,ENSG00000169760,NLGN1,protein_coding,Down
ENSG00000198883.12,5662.721609422612,-15.88423127544102,1.340575682872587,7.450255502041403e-42,9.067345605915199e-41,HuT78_vs_MyLa,ENSG00000198883,PNMA5,protein_coding,Down
ENSG00000136542.11,819.5612627528374,-15.794055219785887,3.555049128250542,4.2734777878961265e-33,3.9874663838624535e-32,HuT78_vs_MyLa,ENSG00000136542,GALNT5,protein_coding,Down
ENSG00000225581.3,775.9144138476698,-15.7038487381126,3.552883660897543,6.883773662884121e-32,6.132411992569319e-31,HuT78_vs_MyLa,ENSG00000225581,TRIM53AP,unprocessed_pseudogene,Down
ENSG00000107874.13,1804.9079481714743,-15.55290899096358,3.529161735727301,2.3524369544114344e-32,2.132788868334051e-31,HuT78_vs_MyLa,ENSG00000107874,CUEDC2,protein_coding,Down
ENSG00000185338.9,997.5450056645236,-15.419855489599962,3.5181511257410953,1.53602866776081e-31,1.347598118654991e-30,HuT78_vs_MyLa,ENSG00000185338,SOCS1,protein_coding,Down
ENSG00000184743.15,1932.8321199527777,-15.407207198903292,3.514629830266,9.295759568005626e-32,8.227941336997074e-31,HuT78_vs_MyLa,ENSG00000184743,ATL3,protein_coding,Down
ENSG00000166446.17,776.2019981919094,-15.346910350196477,3.508771744823425,1.729198156573524e-31,1.516328192609627e-30,HuT78_vs_MyLa,ENSG00000166446,CDYL2,protein_coding,Down
ENSG00000184374.5,606.8667539841442,-15.321171585841666,3.5071244371908996,2.828228812700881e-31,2.4655824418265833e-30,HuT78_vs_MyLa,ENSG00000184374,COLEC10,protein_coding,Down
ENSG00000122786.22,639.7676898254471,-15.29520873195332,3.554910309704397,6.015358301825038e-26,4.310605759087822e-25,HuT78_vs_MyLa,ENSG00000122786,CALD1,protein_coding,Down
ENSG00000146674.18,870.7967180511869,-15.264299476353084,4.071240359054535,9.920665025651757e-11,3.099559015252027e-10,HuT78_vs_MyLa,ENSG00000146674,IGFBP3,protein_coding,Down
ENSG00000168542.20,1085.0787189487653,-15.242220246908433,3.500257091345237,7.760127202799973e-31,6.654987019538607e-30,HuT78_vs_MyLa,ENSG00000168542,COL3A1,protein_coding,Down
ENSG00000186281.15,575.6913597456987,-15.230606319991285,3.487966497266173,5.39059770530228e-31,4.647380071727158e-30,HuT78_vs_MyLa,ENSG00000186281,GPAT2,protein_coding,Down
ENSG00000154864.15,708.2043593921082,-15.20685310459957,3.820129470986175,2.602423507036359e-14,1.0087065583850362e-13,HuT78_vs_MyLa,ENSG00000154864,PIEZO2,protein_coding,Down
ENSG00000288771.3,685.3489746047175,-15.102606469791132,3.485286006633206,2.164394377886361e-30,1.8307424589156824e-29,HuT78_vs_MyLa,ENSG00000288771,ENSG00000288771,lncRNA,Down
ENSG00000115155.19,594.1372506415836,-15.025892989942927,3.4766609634237264,3.2311040063603264e-30,2.717616350889448e-29,HuT78_vs_MyLa,ENSG00000115155,OTOF,protein_coding,Down
ENSG00000218336.11,1218.760050530635,-15.023266563162029,3.4773273174585273,4.47408691690674e-30,3.7472308142302127e-29,HuT78_vs_MyLa,ENSG00000218336,TENM3,protein_coding,Down
ENSG00000136267.16,506.34736137576704,-15.010075741968274,3.4752569958226296,4.172161771232909e-30,3.497626491887579e-29,HuT78_vs_MyLa,ENSG00000136267,DGKB,protein_coding,Down
ENSG00000139352.5,545.1880390652813,-15.002821673591825,3.474792102862538,4.7765882746873514e-30,3.996850954741892e-29,HuT78_vs_MyLa,ENSG00000139352,ASCL1,protein_coding,Down
ENSG00000139687.19,1317.0166026681823,-14.913088655455574,3.464708604826716,8.156189845571533e-30,6.774137277858786e-29,HuT78_vs_MyLa,ENSG00000139687,RB1,protein_coding,Down
ENSG00000263033.2,464.751519576192,-14.896102424252172,3.4638352211310175,1.1936956958970262e-29,9.832210754940333e-29,HuT78_vs_MyLa,ENSG00000263033,ENSG00000263033,lncRNA,Down
ENSG00000140403.15,774.2987465650697,-14.770740832780564,4.309985472326007,3.026448056043956e-8,7.936009502931421e-8,HuT78_vs_MyLa,ENSG00000140403,DNAJA4,protein_coding,Down
ENSG00000136327.7,426.7798199958743,-14.661779112052088,3.47247438014573,8.779931338886775e-26,6.236814826968936e-25,HuT78_vs_MyLa,ENSG00000136327,NKX2-8,protein_coding,Down
ENSG00000162627.19,400.8685350447084,-14.533529359530284,3.496544365216096,1.6069288612074812e-21,9.286493725332912e-21,HuT78_vs_MyLa,ENSG00000162627,SNX7,protein_coding,Down
ENSG00000147408.18,2127.597665597292,-14.530283523599124,3.426190384082146,2.7229783611584236e-28,2.1348865356740987e-27,HuT78_vs_MyLa,ENSG00000147408,CSGALNACT1,protein_coding,Down
ENSG00000267761.4,362.51961716590364,-14.500664684965713,3.423482974456831,3.8160657520471217e-28,2.9762654744416275e-27,HuT78_vs_MyLa,ENSG00000267761,MIR4527HG,lncRNA,Down
ENSG00000120278.19,632.8121150044419,-14.48931163071149,3.4218833589375177,3.8016154954531885e-28,2.9662866550977294e-27,HuT78_vs_MyLa,ENSG00000120278,PLEKHG1,protein_coding,Down
ENSG00000177694.17,369.8800076473955,-14.486914946819061,3.424457108141444,7.475719709589651e-28,5.760323380528972e-27,HuT78_vs_MyLa,ENSG00000177694,NAALADL2,protein_coding,Down
ENSG00000186522.17,2228.3996122128206,-14.479741469585953,3.4208467339621347,4.092305808843421e-28,3.1889368666998646e-27,HuT78_vs_MyLa,ENSG00000186522,SEPTIN10,protein_coding,Down
ENSG00000144015.6,354.69921711060215,-14.461454356018264,3.4228383895665204,1.156409333442854e-27,8.842114045509487e-27,HuT78_vs_MyLa,ENSG00000144015,TRIM43,protein_coding,Down
ENSG00000138685.19,752.0435992157746,-14.332715285411977,3.4055807706640375,1.3957490509985498e-27,1.0622278780220484e-26,HuT78_vs_MyLa,ENSG00000138685,FGF2,protein_coding,Down
ENSG00000142621.23,331.73287465220636,-14.326262091748468,3.4063507482446784,2.0415917781074195e-27,1.542602982066403e-26,HuT78_vs_MyLa,ENSG00000142621,FHAD1,protein_coding,Down
ENSG00000114374.15,292.4838737014663,-14.15477939191001,3.388672857281427,9.20668738471104e-27,6.804364871992504e-26,HuT78_vs_MyLa,ENSG00000114374,USP9Y,protein_coding,Down
ENSG00000297158.1,279.44925709205774,-14.080926705626895,3.38250848598675,2.2104071336309474e-26,1.612355203542281e-25,HuT78_vs_MyLa,ENSG00000297158,ENSG00000297158,lncRNA,Down
ENSG00000152527.16,280.14847680957865,-14.056522388714114,3.381481105071999,1.726568149067793e-26,1.2640567384777077e-25,HuT78_vs_MyLa,ENSG00000152527,PLEKHH2,protein_coding,Down
ENSG00000306504.1,258.8269071936856,-13.958584302381718,3.368433371539622,4.6755960244264646e-26,3.3680459500442345e-25,HuT78_vs_MyLa,ENSG00000306504,ENSG00000306504,lncRNA,Down
ENSG00000115919.17,276.16884416730284,-13.936104952269169,3.3690110715474773,1.0011973664737744e-25,7.0867051838710665e-25,HuT78_vs_MyLa,ENSG00000115919,KYNU,protein_coding,Down
ENSG00000205730.7,324.88925639511706,-13.87276977457841,3.357169445929249,8.75807772513553e-26,6.223758922879929e-25,HuT78_vs_MyLa,ENSG00000205730,ITPRIPL2,protein_coding,Down
ENSG00000300885.1,244.54396635727994,-13.869014608169602,3.358885348715534,8.101001515556847e-26,5.763679195838003e-25,HuT78_vs_MyLa,ENSG00000300885,ENSG00000300885,lncRNA,Down
ENSG00000176014.15,1835.988436911589,-13.864915703504002,1.91338857469616,1.0062858241449038e-15,4.2407928815704425e-15,HuT78_vs_MyLa,ENSG00000176014,TUBB6,protein_coding,Down
ENSG00000118402.7,428.62226584032663,-13.849563885133053,3.3550718830072537,7.275478916669262e-26,5.1887024200688625e-25,HuT78_vs_MyLa,ENSG00000118402,ELOVL4,protein_coding,Down
ENSG00000103855.20,585.8733402508167,-13.833394126393946,3.3530305922062817,7.837780603630687e-26,5.583055249067346e-25,HuT78_vs_MyLa,ENSG00000103855,CD276,protein_coding,Down
ENSG00000144407.11,265.01919809242247,-13.808729713384222,3.352874394401108,1.5756171651361734e-25,1.1060807803062126e-24,HuT78_vs_MyLa,ENSG00000144407,PTH2R,protein_coding,Down
ENSG00000104213.15,234.5724606411618,-13.726035247112556,3.3434692926277125,2.643871111725417e-25,1.8315912980108603e-24,HuT78_vs_MyLa,ENSG00000104213,PDGFRL,protein_coding,Down
ENSG00000182463.17,224.20193013123415,-13.719486504874347,3.343333922070273,3.110946149065996e-25,2.148519670798663e-24,HuT78_vs_MyLa,ENSG00000182463,TSHZ2,protein_coding,Down
ENSG00000272405.1,236.83684779003403,-13.714685065490212,3.343132286589649,3.437973577396058e-25,2.3670751975038578e-24,HuT78_vs_MyLa,ENSG00000272405,ENSG00000272405,lncRNA,Down
ENSG00000168389.20,259.5311158821147,-13.685216665832366,3.3458508143132715,1.3420838732765597e-24,8.981483970769356e-24,HuT78_vs_MyLa,ENSG00000168389,MFSD2A,protein_coding,Down
ENSG00000303186.1,221.48709583446575,-13.680999657896214,3.3638899411781473,3.6140849330773596e-23,2.2528299087014926e-22,HuT78_vs_MyLa,ENSG00000303186,ENSG00000303186,lncRNA,Down
