ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,module
GO:0050808,synapse organization,59/1068,326/12061,0.18098159509202455,2.0438380322143335,5.955271087967214,7.480497395581712e-8,8.942934636417936e-6,6.830875253333827e-6,PLXNB2/ACTN1/ADGRL1/PFN2/ADD2/F2R/FLRT3/TANC2/IL1RAP/NEDD4/DLG5/LARGE1/PICK1/MAPT/WASF3/CTNND2/CYFIP1/RHOB/C1QL1/NTRK1/CACNB4/PCDHB9/RAPSN/PCDHB10/PTPRF/PRNP/CLSTN3/APP/SIX1/EPHB2/PLXNB1/FZD1/ERBB4/NTN1/ZNF365/TANC1/SRGAP2/FARP1/CBLN2/PTPN13/CTBP2/NLGN3/AMIGO1/ROBO2/EPHA4/PCDHB14/ADGRL3/LRP4/BCAN/GABRB2/SNCA/SLC1A1/CX3CR1/CBLN1/NRXN1/PCDHB11/NLGN2/SRGAP2C/LAMA5,59,Module 1
GO:0007610,behavior,69/1068,408/12061,0.16911764705882354,1.9098576228244108,5.827547371660598,9.49296508932386e-8,1.1072038794426025e-5,8.457147332465673e-6,HEXB/TP53/ATXN1/ID2/BCL2/ACSS2/HOXA1/BTG2/CAMK2N1/ZNF385A/LARGE1/GPR157/HRH1/MAPT/CNR1/TMOD2/FOXO6/TTBK1/THBS1/EGR2/C1QL1/NTRK1/CACNB4/PLCB1/PRNP/APP/ASL/EPHB2/TANC1/TBX1/FOS/PITX3/CIART/EGR1/DNAAF4/NKX2-1/GM2A/ABL2/NCSTN/WFS1/UCHL1/CPEB3/ADCY1/PLK2/OPRD1/CNTN1/DMBX1/C3orf70/NLGN3/RAPGEF3/SGIP1/ALDH1A3/GPR37/EPHA4/FOSL1/ITGA8/NETO1/SNCA/HTR2C/SLC1A1/BBS1/CX3CR1/MTNR1B/MCOLN3/ADCY5/NRXN1/NLGN2/SLC6A4/MAN2B1,69,Module 1
GO:0060441,epithelial tube branching involved in lung morphogenesis,12/1068,23/12061,0.5217391304347826,5.892037127503664,7.319436698465207,1.1766992339122017e-7,1.3397561277543212e-5,1.023344947788306e-5,DLG5/HOXA5/BMP4/TBX2/SPRY2/SPRY1/NKX2-1/FGFR2/CELSR1/FOXA1/SOX9/FOXF1,12,Module 1
GO:0030198,extracellular matrix organization,40/1068,188/12061,0.2127659574468085,2.4027810980954656,6.042125786749006,1.2625011409095654e-7,1.4040187106580329e-5,1.0724305897077584e-5,COL9A2/SMAD3/TGFBR1/PPARG/P3H4/RUNX1/COL3A1/LRP1/LARGE1/TLL2/ADAMTS16/MMP15/DDR1/APP/BCL3/LAMC1/HAS3/CST3/MMP14/PHLDB2/BMP2/ZNF469/NOTCH1/SPINK5/WASHC1/NID1/ADAMTS1/PRDM5/GAS6/NDNF/NTN4/FBLN1/SULF2/ITGA8/ABI3BP/HMCN1/SOX9/COL4A3/FOXF1/ANXA2,40,Module 1
GO:0043062,extracellular structure organization,40/1068,189/12061,0.21164021164021163,2.390067970592315,6.003522753923967,1.467782597329374e-7,1.559763640095348e-5,1.1913931257854803e-5,COL9A2/SMAD3/TGFBR1/PPARG/P3H4/RUNX1/COL3A1/LRP1/LARGE1/TLL2/ADAMTS16/MMP15/DDR1/APP/BCL3/LAMC1/HAS3/CST3/MMP14/PHLDB2/BMP2/ZNF469/NOTCH1/SPINK5/WASHC1/NID1/ADAMTS1/PRDM5/GAS6/NDNF/NTN4/FBLN1/SULF2/ITGA8/ABI3BP/HMCN1/SOX9/COL4A3/FOXF1/ANXA2,40,Module 1
GO:0045229,external encapsulating structure organization,40/1068,189/12061,0.21164021164021163,2.390067970592315,6.003522753923967,1.467782597329374e-7,1.559763640095348e-5,1.1913931257854803e-5,COL9A2/SMAD3/TGFBR1/PPARG/P3H4/RUNX1/COL3A1/LRP1/LARGE1/TLL2/ADAMTS16/MMP15/DDR1/APP/BCL3/LAMC1/HAS3/CST3/MMP14/PHLDB2/BMP2/ZNF469/NOTCH1/SPINK5/WASHC1/NID1/ADAMTS1/PRDM5/GAS6/NDNF/NTN4/FBLN1/SULF2/ITGA8/ABI3BP/HMCN1/SOX9/COL4A3/FOXF1/ANXA2,40,Module 1
GO:0001656,metanephros development,18/1068,51/12061,0.35294117647058826,3.985789821546596,6.659996237514679,1.6085953685756796e-7,1.6722397940280215e-5,1.2773057045669586e-5,BASP1/BCL2/DLG5/HES1/BMP4/SIX1/POU3F3/LGR4/LHX1/EGR1/SPRY1/HOXC11/PAX2/ROBO2/ITGA8/EYA1/SOX9/RET,18,Module 1
GO:0042471,ear morphogenesis,23/1068,79/12061,0.2911392405063291,3.2878561608116437,6.358852787679335,1.870041193388467e-7,1.902667443996521e-5,1.4533130887027953e-5,LRIG1/FZD3/HOXA1/BCR/TBX2/PDZD7/SIX1/EPHB2/GATA2/SPRY2/NTN1/TBX1/TWIST1/FGFR2/PAX2/GSC/ALDH1A3/TBX3/CTHRC1/ITGA8/EYA1/SOX9/PROX1,23,Module 1
GO:0048706,embryonic skeletal system development,25/1068,91/12061,0.27472527472527475,3.1024920772111786,6.274933897384222,1.926647410669034e-7,1.9194224828790252e-5,1.4661110778556029e-5,MKS1/SMAD3/TGFBR1/HOXB7/PCGF2/HOXA1/HOXA6/HOXA5/HOXA3/BMP4/NDST1/SIX1/TBX1/MMP14/LHX1/HOXC11/TULP3/TWIST1/SHOX2/FGFR2/PCSK5/GSC/DMRT2/SULF2/EYA1,25,Module 1
GO:0048705,skeletal system morphogenesis,35/1068,156/12061,0.22435897435897437,2.533701863055796,6.009518973731587,1.989886137572655e-7,1.941966430586211e-5,1.4833308050219363e-5,ANKRD11/SMAD3/ACVR2B/CHSY1/TGFBR1/HOXB7/PCGF2/HOXA1/COL3A1/SOX5/HOXA5/PLEKHA1/LOC102724560/FGFR3/HOXA3/BMP4/CBS/NDST1/SIX1/TBX1/MMP14/LHX1/HOXC11/TSKU/TULP3/TWIST1/SHOX2/FGFR2/GSC/CYP26B1/RARB/EYA1/SOX9/NAB1/LAMA5,35,Module 1
GO:0042063,gliogenesis,47/1068,243/12061,0.1934156378600823,2.1842565620135326,5.812702690016866,2.1665496216028259e-7,2.0720880581009428e-5,1.5827215130445907e-5,HEXB/TP53/ID2/CSF1/COL3A1/LRP1/PARD3/LARGE1/PICK1/GPR157/MAPT/WASF3/HES1/CDK5R2/CLCF1/TTBK1/EGR2/TPPP/APP/NTN1/ZNF365/MMP14/PITX3/TNFRSF21/BMP2/NKX2-1/NOTCH1/SRGAP2/NCSTN/ADGRG1/IL6ST/POU3F1/PAX2/CNTN1/SOX1/OLIG1/EPHA4/BCAN/CRB1/PLPP3/TLR4/SOX9/CSPG5/CX3CR1/PTPRB/NAB1/SRGAP2C,47,Module 1
GO:0060348,bone development,34/1068,150/12061,0.22666666666666666,2.559762796504369,5.991440362438233,2.289648356382217e-7,2.146882047101914e-5,1.639851351216985e-5,TP53/CHSY1/COL3A1/FOXP1/LARGE1/LOC102724560/FGFR3/BMP4/CBS/TRIM45/LILRB1/RYR1/PLXNB1/MMP14/BMP2/TNN/TSKU/TULP3/TWIST1/SHOX2/IFT172/FGFR2/PDGFC/PITX2/SMAD1/SULF2/CYP26B1/RARB/LRRK1/PAPSS2/SOX9/ANXA2/NAB1/SRD5A1,34,Module 1
GO:0099537,trans-synaptic signaling,74/1068,459/12061,0.16122004357298475,1.8206694246570871,5.587394447244018,2.359925405285108e-7,2.1702237092448823e-5,1.6576803960201064e-5,SLC1A4/NQO1/PFN2/SNPH/BCR/F2R/IL1RAP/LARGE1/PICK1/HRH1/GRIN2C/MAPT/CNR1/TMOD2/TSHZ3/CDHR3/ADRB2/CYFIP1/SLC12A7/CHRM2/SLC6A9/EGR2/NTRK1/SYT7/CACNB4/PCDHB9/PLCB1/RAPSN/PCDHB10/PRNP/CLSTN3/APP/PRKCB/EPHB2/CD38/GJC1/HRH4/PLAT/SV2A/FABP5/SLC12A6/NCSTN/SQSTM1/CACNA1A/FARP1/CBLN2/CPEB3/ADCY1/PLK2/DOC2B/CTBP2/NLGN3/HTR7/EPHA4/PCDHB14/SYT8/NETO1/GABRB2/AKAP12/SNCA/CHRNB3/HTR2C/SYN3/DLGAP1/SLC1A1/CSPG5/LPAR3/CX3CR1/MTNR1B/CBLN1/NRXN1/PCDHB11/NLGN2/SLC6A4,74,Module 1
GO:0050890,cognition,42/1068,208/12061,0.20192307692307693,2.280331676750216,5.80552075564832,2.8354520588657524e-7,2.558326744433213e-5,1.9541248548687513e-5,SLC1A4/ATXN1/CBR3/ACSS2/HOXA1/BTG2/CAMK2N1/ZNF385A/LARGE1/HRH1/MAPT/CNR1/TMOD2/CYFIP1/FOXO6/TTBK1/EGR2/C1QL1/NTRK1/PLCB1/PRNP/APP/EPHB2/TANC1/FOS/DNAAF4/GM2A/NCSTN/CPEB3/ADCY1/PLK2/TUSC3/NLGN3/RAPGEF3/FOSL1/ITGA8/NETO1/SLC1A1/CX3CR1/NRXN1/SLC6A4/MAN2B1,42,Module 1
GO:0048667,cell morphogenesis involved in neuron differentiation,69/1068,421/12061,0.16389548693586697,1.8508833969414715,5.53905622441358,3.2484927020780524e-7,2.8767207595068974e-5,2.197323523627845e-5,PLXNB2/PLEKHG4/TRPV2/EPHA10/BCL2/SEMA4F/PTK2/FZD3/ROBO1/FLRT3/PARD3/TANC2/NEDD4/MAPT/NOVA2/HES1/CTNND2/ARX/CDK5R2/KNDC1/BRSK2/CYFIP1/EGR2/NTRK1/PDZD7/APP/PALLD/EPHB2/PLXNB1/NTN1/ZNF365/LHX1/TNN/NKX2-1/ARHGEF25/TSKU/NOTCH1/CUL7/SHOX2/FARP1/UCHL1/UNC5C/ADCY1/FGFR2/PAX2/SEMA6C/ENAH/CNTN1/HECW2/NLGN3/NTN4/AMIGO1/ROBO2/EPHA4/UNC5B/SEMA3B/LRP4/MAP2/FAT3/TLX2/BTBD3/ARTN/FEZ1/BBS1/LPAR3/NRXN1/VANGL2/RET/CELSR3,69,Module 1
GO:0060485,mesenchyme development,43/1068,217/12061,0.19815668202764977,2.237797511175547,5.73497381018812,3.5452615100488066e-7,3.082443734736981e-5,2.3544607540419825e-5,MDM2/BASP1/SMAD3/TGFBR1/BCL2/SEMA4F/PTK2/NRTN/ROBO1/DLG5/HOXA5/HES1/BMP4/TBX2/DACT3/SIX1/SPRY2/ERBB4/TBX1/PHLDB2/SPRY1/BMP2/NKX2-1/NOTCH1/USF3/TWIST1/CUL7/FGFR2/PAX2/SEMA6C/GSC/PITX2/TBX3/ROBO2/EPHA4/HEY2/SEMA3B/FOXA1/SOX9/FOXF1/RET/FBXL17/LAMA5,43,Module 1
GO:0048565,digestive tract development,22/1068,76/12061,0.2894736842105263,3.26904691504041,6.18489624803289,3.8462723269777345e-7,3.284441833501344e-5,2.508752814776831e-5,ID2/SMAD3/ACVR2B/PRDM1/BCL2/CDKN1A/COL3A1/HOXA5/HES1/CXCL8/LGR4/NOTCH1/IL6ST/SHOX2/IFT172/FGFR2/PCSK5/PDGFC/RARB/SOX9/FOXF1/RET,22,Module 1
GO:0055123,digestive system development,23/1068,82/12061,0.2804878048780488,3.167568740294145,6.138619140236396,3.932801443203471e-7,3.29941342129807e-5,2.5201885517850498e-5,ID2/SMAD3/ACVR2B/PRDM1/BCL2/CDKN1A/COL3A1/HOXA5/HES1/CXCL8/LGR4/NOTCH1/IL6ST/SHOX2/IFT172/FGFR2/PCSK5/PDGFC/IGF2/RARB/SOX9/FOXF1/RET,23,Module 1
GO:2000027,regulation of animal organ morphogenesis,18/1068,54/12061,0.3333333333333333,3.7643570536828963,6.345632665049975,4.3230508242480707e-7,3.5642808692334955e-5,2.722502061731544e-5,CSF1/HOXB7/ROBO1/JHY/BMP4/PRKCB/SIX1/FZD1/TBX1/LGR4/LHX1/SPRY1/BMP2/HOXC11/PAX2/NTN4/ROBO2/SOX9,18,Module 1
GO:0030855,epithelial cell differentiation,73/1068,458/12061,0.15938864628820962,1.7999873247959701,5.440412942581846,4.4934588977780923e-7,3.641986516809294e-5,2.7818559099536095e-5,CTSB/BASP1/ID2/SMAD3/ACVR2B/PRDM1/PPARG/PODXL/CDKN1A/LATS2/BCR/KDM5B/CBR1/F11R/IL1A/POF1B/PLAAT3/TXNIP/DLG5/HOXA5/DSG4/HES1/BMP4/ARX/CEBPA/PROM1/ONECUT1/NTRK1/CD24/PLCB1/PDZD7/PALLD/SIX1/GATA2/SPRY2/FZD1/ERBB4/TBX1/NR2F2/PECAM1/PITX3/IL31RA/LHX1/SPRY1/BMP2/NKX2-1/NOTCH1/MACROH2A2/IL6ST/SPINK5/E2F7/POU3F1/SIX3/KLF4/FGFR2/PAX2/MAGI2/PITX2/RAPGEF3/TBX3/HPSE/CYP26B1/RARB/HEY2/DMRT1/FOXA1/SOX9/TCHH/FSTL1/FOXF1/PROX1/MCOLN3/EHF,73,Module 1
GO:0072189,ureter development,8/1068,11/12061,0.7272727272727273,8.213142662580864,7.459822727868758,4.771341706806872e-7,3.802759340325077e-5,2.9046588987052367e-5,LZTS2/BMP4/SIX1/LHX1/PAX2/SOX9/FOXF1/RET,8,Module 1
GO:0042692,muscle cell differentiation,51/1068,282/12061,0.18085106382978725,2.042363933381146,5.520658530818863,5.887069670200386e-7,4.615076584081679e-5,3.52513058767823e-5,NFATC2/ACTN1/SELENON/MDM2/ID2/BCL2/FOXP1/SMARCD3/PTGFRN/CXCL10/LARGE1/TMOD2/HES1/BMP4/TBX2/CACNB4/RYR1/SIX1/LAMC1/KRT8/MYMX/TANC1/TBX1/MMP14/BMP2/TNNT1/NOTCH1/TRIM32/HDAC4/BCL9/SHOX2/UCHL1/FGFR2/NID1/ACTN2/CCN3/KCNH1/PRKD1/CASQ1/IGF2/TBX3/SMAD1/CYP26B1/RARB/HEY2/ITGA8/SOX9/CXCL9/SLC8A1/FOXF1/PROX1,51,Module 1
GO:0048593,camera-type eye morphogenesis,24/1068,90/12061,0.26666666666666666,3.011485642946317,5.969997409868911,6.145591840442973e-7,4.6782955313839625e-5,3.573419070175956e-5,PRDM1/ZHX2/LARGE1/BMP4/TBX2/PROM1/EPHB2/PITX3/LHX1/TSKU/NOTCH1/TWIST1/IFT172/SIX3/SAMD11/PAX2/SOX1/PITX2/ALDH1A3/CRB1/FAT3/SOX9/SLC1A1/PROX1,24,Module 1
GO:0043410,positive regulation of MAPK cascade,54/1068,306/12061,0.17647058823529413,1.992894910773298,5.483449490660674,6.167012505788582e-7,4.6782955313839625e-5,3.573419070175956e-5,LAPTM5/GADD45A/DUSP22/DSTYK/TNFRSF11A/ROBO1/F2R/IL1A/SASH1/RELL1/TLR6/FGFR3/AVPI1/BMP4/GPNMB/ADRB2/THBS1/NEK10/NDST1/MAPK8IP1/NTRK1/TENM1/CD24/PLCB1/SH3RF1/CCL1/APP/PYCARD/SPRY2/ERBB4/SH3RF3/TBX1/BMP2/BANK1/MAP4K1/NOTCH1/MID1/LPAR2/FGFR2/PDGFC/FFAR4/GAS6/IGF2/GPR37/ADRA2C/ANGPT1/EDA2R/AKAP12/TLR4/SYK/HTR2C/LPAR3/RET/MAPKBP1,54,Module 1
GO:0003206,cardiac chamber morphogenesis,23/1068,84/12061,0.27380952380952384,3.092150436953808,5.9973541337840635,6.30504987213039e-7,4.6782955313839625e-5,3.573419070175956e-5,TP53/MDM2/MKS1/TGFBR1/ROBO1/SMARCD3/SMAD6/HES1/BMP4/TBX2/FZD1/TBX1/BMP2/NOTCH1/SHOX2/FGFR2/ADAMTS1/TBX3/ROBO2/HEY2/CPE/FOXF1/PROX1,23,Module 1
GO:0099536,synaptic signaling,75/1068,479/12061,0.15657620041753653,1.7682261734418616,5.347690226944193,6.359038258886607e-7,4.6782955313839625e-5,3.573419070175956e-5,SLC1A4/NQO1/PFN2/SNPH/BCR/F2R/IL1RAP/LARGE1/PICK1/HRH1/GRIN2C/MAPT/CNR1/TMOD2/DTNB/TSHZ3/CDHR3/ADRB2/CYFIP1/SLC12A7/CHRM2/SLC6A9/EGR2/NTRK1/SYT7/CACNB4/PCDHB9/PLCB1/RAPSN/PCDHB10/PRNP/CLSTN3/APP/PRKCB/EPHB2/CD38/GJC1/HRH4/PLAT/SV2A/FABP5/SLC12A6/NCSTN/SQSTM1/CACNA1A/FARP1/CBLN2/CPEB3/ADCY1/PLK2/DOC2B/CTBP2/NLGN3/HTR7/EPHA4/PCDHB14/SYT8/NETO1/GABRB2/AKAP12/SNCA/CHRNB3/HTR2C/SYN3/DLGAP1/SLC1A1/CSPG5/LPAR3/CX3CR1/MTNR1B/CBLN1/NRXN1/PCDHB11/NLGN2/SLC6A4,75,Module 1
GO:0030900,forebrain development,51/1068,283/12061,0.18021201413427562,2.035147099694287,5.492381285459379,6.581181619463945e-7,4.768365227920694e-5,3.642216940915453e-5,ID2/TYRO3/COL3A1/FOXP1/ROBO1/BTG2/LARGE1/HES1/DYNC2H1/BMP4/ARX/CDK5R2/NDST1/PLCB1/APP/CCDC85C/EPHB2/GATA2/POU3F3/ERBB4/NR2F2/LHX1/BMP2/DCLK2/NKX2-1/TSKU/NOTCH1/SRGAP2/ADGRG1/SLC2A1/POU3F1/SIX3/FGFR2/GSC/SOX1/FAT4/PITX2/NDNF/ALDH1A3/TBX3/ROBO2/RARB/BCAN/PITX1/BTBD3/FEZ1/BBS1/PROX1/TAL2/SRD5A1/SRGAP2C,51,Module 1
GO:0007611,learning or memory,37/1068,178/12061,0.20786516853932585,2.347436140217986,5.64490074983185,6.844011344431264e-7,4.8847854103090006e-5,3.731142084081145e-5,ATXN1/ACSS2/BTG2/CAMK2N1/ZNF385A/LARGE1/HRH1/MAPT/CNR1/TMOD2/FOXO6/TTBK1/EGR2/C1QL1/NTRK1/PLCB1/PRNP/APP/EPHB2/TANC1/FOS/DNAAF4/GM2A/NCSTN/CPEB3/ADCY1/PLK2/NLGN3/RAPGEF3/FOSL1/ITGA8/NETO1/SLC1A1/CX3CR1/NRXN1/SLC6A4/MAN2B1,37,Module 1
GO:0048663,neuron fate commitment,15/1068,40/12061,0.375,4.234901685393258,6.3873681669586295,7.052437337573796e-7,4.959522845334984e-5,3.788228724671993e-5,ID2/TGFBR1/HOXC10/BMP4/SIX1/GATA2/NKX2-1/NOTCH1/SOX1/OLIG1/EYA1/FOXA1/SOX9/MYT1L/PROX1,15,Module 1
GO:0048704,embryonic skeletal system morphogenesis,20/1068,67/12061,0.29850746268656714,3.371066018223489,6.06596907205425,7.521819891681763e-7,5.2129482205829264e-5,3.981802444566853e-5,SMAD3/TGFBR1/HOXB7/PCGF2/HOXA1/HOXA5/HOXA3/BMP4/NDST1/SIX1/TBX1/MMP14/LHX1/HOXC11/TULP3/TWIST1/SHOX2/FGFR2/GSC/EYA1,20,Module 1
GO:0030335,positive regulation of cell migration,65/1068,398/12061,0.16331658291457288,1.84434579263358,5.33897525650752,8.154968869486327e-7,5.5710087334119456e-5,4.255299545431212e-5,HSPB1/CPNE3/MDM2/CSF1/SMAD3/S100A11/TGFBR1/BCL2/SEMA4F/PODXL/PTK2/EPB41L4B/FOXP1/F2R/IL1A/MGAT5/CXCL10/SASH1/BMP4/GPNMB/RHOB/IRS2/ONECUT1/THBS1/CXCL8/CCL1/APP/EPHB2/CXCL16/GATA2/PYCARD/FAM83H/SPRY2/SPARC/PECAM1/MMP14/HMOX1/BMP2/NOTCH1/TRIM32/ABL2/TWIST1/RIN2/WASHC1/PLK2/SEMA6C/CXCL13/PDGFC/ADAMTS1/GAS6/PRKD1/MYLK/EPHA4/ANGPT1/SEMA3B/PLPP3/AKAP12/TLR4/SOX9/MSTN/FOXF1/CX3CR1/PROX1/RET/SRGAP2C,65,Module 1
GO:0090102,cochlea development,13/1068,31/12061,0.41935483870967744,4.735804035278482,6.491323998075355,8.673866295168277e-7,5.842032200492211e-5,4.462315202999841e-5,HOXA1/HES1/TBX2/SIX1/GATA2/TBX1/PAX2/CTHRC1/EPHA4/HEY2/GABRB2/EYA1/SOX9,13,Module 1
GO:0072080,nephron tubule development,19/1068,62/12061,0.3064516129032258,3.4607798719342755,6.054764419438633,9.0678104351714e-7,6.022537430693005e-5,4.600190381585492e-5,LZTS2/BCL2/HOXB7/HES1/BMP4/ADAMTS16/PROM1/CD24/SIX1/POU3F3/LGR4/HS3ST3A1/LHX1/BMP2/NOTCH1/PAX2/EYA1/SOX9/LAMA5,19,Module 1
GO:0048762,mesenchymal cell differentiation,36/1068,173/12061,0.20809248554913296,2.3500032473858545,5.574483480407939,9.39475847987061e-7,6.15421028092346e-5,4.700765958925886e-5,SMAD3/TGFBR1/BCL2/SEMA4F/PTK2/NRTN/DLG5/HES1/BMP4/DACT3/SIX1/SPRY2/ERBB4/TBX1/PHLDB2/SPRY1/BMP2/NKX2-1/NOTCH1/USF3/TWIST1/CUL7/FGFR2/PAX2/SEMA6C/GSC/PITX2/TBX3/EPHA4/HEY2/SEMA3B/FOXA1/SOX9/RET/FBXL17/LAMA5,36,Module 1
GO:0060675,ureteric bud morphogenesis,15/1068,41/12061,0.36585365853658536,4.131611400383666,6.260495766470326,1.0216977487539175e-6,6.514344846054978e-5,4.975847281650658e-5,LZTS2/BCL2/HOXB7/HES1/BMP4/ADAMTS16/SIX1/LGR4/HS3ST3A1/LHX1/BMP2/PAX2/EYA1/SOX9/LAMA5,15,Module 1
GO:0072171,mesonephric tubule morphogenesis,15/1068,41/12061,0.36585365853658536,4.131611400383666,6.260495766470326,1.0216977487539175e-6,6.514344846054978e-5,4.975847281650658e-5,LZTS2/BCL2/HOXB7/HES1/BMP4/ADAMTS16/SIX1/LGR4/HS3ST3A1/LHX1/BMP2/PAX2/EYA1/SOX9/LAMA5,15,Module 1
GO:2000147,positive regulation of cell motility,66/1068,409/12061,0.16136919315403422,1.8223537814895194,5.273771101504572,1.0380119572609235e-6,6.531280499502284e-5,4.988783229495021e-5,HSPB1/CPNE3/MDM2/CSF1/SMAD3/S100A11/TGFBR1/BCL2/SEMA4F/PODXL/PTK2/EPB41L4B/FOXP1/F2R/IL1A/MGAT5/CXCL10/SASH1/BMP4/GPNMB/RHOB/IRS2/ONECUT1/THBS1/CXCL8/CCL1/APP/EPHB2/CXCL16/GATA2/PYCARD/FAM83H/SPRY2/NTN1/SPARC/PECAM1/MMP14/HMOX1/BMP2/NOTCH1/TRIM32/ABL2/TWIST1/RIN2/WASHC1/PLK2/SEMA6C/CXCL13/PDGFC/ADAMTS1/GAS6/PRKD1/MYLK/EPHA4/ANGPT1/SEMA3B/PLPP3/AKAP12/TLR4/SOX9/MSTN/FOXF1/CX3CR1/PROX1/RET/SRGAP2C,66,Module 1
GO:0040017,positive regulation of locomotion,67/1068,419/12061,0.15990453460620524,1.8058132882822486,5.2327357673832235,1.1985956469522195e-6,7.443745952890278e-5,5.68575105252796e-5,HSPB1/CPNE3/MDM2/CSF1/SMAD3/S100A11/TGFBR1/BCL2/SEMA4F/PODXL/PTK2/EPB41L4B/FOXP1/F2R/IL1A/MGAT5/CXCL10/SASH1/BMP4/GPNMB/RHOB/IRS2/ONECUT1/THBS1/CXCL8/CCL1/APP/EPHB2/CXCL16/GATA2/PYCARD/FAM83H/SPRY2/NTN1/SPARC/PECAM1/MMP14/HMOX1/BMP2/NOTCH1/TRIM32/ABL2/TWIST1/RIN2/WASHC1/PLK2/SEMA6C/CXCL13/PDGFC/ADAMTS1/GAS6/PRKD1/MYLK/EPHA4/ANGPT1/SEMA3B/PLPP3/AKAP12/TLR4/SOX9/ARTN/MSTN/FOXF1/CX3CR1/PROX1/RET/SRGAP2C,67,Module 1
GO:0035904,aorta development,17/1068,52/12061,0.3269230769230769,3.6919655718813025,6.063437662138105,1.2325110884303788e-6,7.556241057530861e-5,5.771678106414865e-5,PRDM1/COL3A1/ROBO1/LRP1/SMAD6/HES1/TBX2/EGR2/NDST1/SIX1/TBX1/NOTCH1/ROBO2/MYLK/HEY2/EYA1/PROX1,17,Module 1
GO:0003007,heart morphogenesis,36/1068,175/12061,0.2057142857142857,2.3231460674157303,5.495536769586357,1.2532305655395474e-6,7.586010841025463e-5,5.79441713847066e-5,TP53/MDM2/MKS1/SMAD3/TGFBR1/PTK2/RNF207/ROBO1/SMARCD3/SMAD6/HES1/BMP4/TBX2/RYR1/CLUAP1/SIX1/FZD1/TBX1/SPRY1/BMP2/NOTCH1/TWIST1/SHOX2/IFT172/FGFR2/ADAMTS1/PITX2/TBX3/ROBO2/HEY2/EYA1/SOX9/CPE/FOXF1/PROX1/VANGL2,36,Module 1
GO:0009952,anterior/posterior pattern specification,30/1068,133/12061,0.22556390977443608,2.547309284447073,5.592684278882606,1.298380820806739e-6,7.761071356372282e-5,5.9281334844728744e-5,TP53/BASP1/SMAD3/ACVR2B/TGFBR1/HOXB7/PCGF2/BTG2/HOXA6/HOXA5/HOXC10/HES1/HOXA3/BMP4/HHEX/TBX1/NR2F2/LHX1/BMP2/HOXC11/NOTCH1/TULP3/LFNG/PCSK5/DMRT2/TBX3/HEY2/PCSK6/HES4/FOXF1,30,Module 1
GO:0061061,muscle structure development,75/1068,489/12061,0.15337423312883436,1.7320661289951977,5.1511203507778385,1.4288542213146442e-6,8.343728744634382e-5,6.373184253204189e-5,NFATC2/ACTN1/SELENON/MDM2/BASP1/ID2/SMAD3/TGFBR1/BCL2/HIVEP3/SVIL/COL3A1/FOXP1/SMARCD3/BTG2/PTGFRN/CXCL10/TCF12/LARGE1/TMOD2/HES1/BMP4/TBX2/TLL2/EGR2/CACNB4/PLCB1/RYR1/SIX1/LAMC1/FZD1/KRT8/MYMX/TANC1/TBX1/PDLIM1/NR2F2/MMP14/FOS/EGR1/BMP2/TNNT1/NOTCH1/TRIM32/HDAC4/DISP1/BCL9/TWIST1/SHOX2/UCHL1/FGFR2/NID1/ACTN2/CCN3/GSC/KCNH1/HLF/PRKD1/CASQ1/IGF2/TBX3/SMAD1/MYLK/CYP26B1/RARB/HEY2/ITGA8/PITX1/SOX9/MSTN/CXCL9/SLC8A1/FOXF1/PROX1/LAMA5,75,Module 1
GO:0007268,chemical synaptic transmission,71/1068,455/12061,0.15604395604395604,1.7622154998559494,5.1658686275498225,1.448200514020606e-6,8.343728744634382e-5,6.373184253204189e-5,SLC1A4/NQO1/PFN2/SNPH/BCR/F2R/LARGE1/PICK1/HRH1/GRIN2C/MAPT/CNR1/TMOD2/TSHZ3/CDHR3/ADRB2/CYFIP1/SLC12A7/CHRM2/SLC6A9/EGR2/NTRK1/SYT7/CACNB4/PCDHB9/PLCB1/RAPSN/PCDHB10/PRNP/CLSTN3/APP/PRKCB/EPHB2/CD38/GJC1/HRH4/PLAT/SV2A/SLC12A6/NCSTN/SQSTM1/CACNA1A/CBLN2/CPEB3/ADCY1/PLK2/DOC2B/CTBP2/NLGN3/HTR7/EPHA4/PCDHB14/SYT8/NETO1/GABRB2/AKAP12/SNCA/CHRNB3/HTR2C/SYN3/DLGAP1/SLC1A1/CSPG5/LPAR3/CX3CR1/MTNR1B/CBLN1/NRXN1/PCDHB11/NLGN2/SLC6A4,71,Module 1
