"Geneid","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000180611.8",1139.73518169429,4.81309791454843,0.153408900436867,31.3743068416633,4.53588946463466e-216,1.11453283988166e-213
"ENSG00000157654.21",2813.1927588628,8.47552756256246,0.271542022136502,31.2125817428799,7.19181741579264e-214,1.74224309227653e-211
"ENSG00000138119.19",1316.70841010455,-5.8190440943477,0.187177539420987,-31.0883672920814,3.45938974267743e-212,8.26409771861831e-210
"ENSG00000169760.19",1809.60250146305,7.37436854754159,0.237695796275414,31.0243961529595,2.5276115653039e-211,5.95546834564753e-209
"ENSG00000164039.17",2034.44337309977,-4.4449880129785,0.143542010583119,-30.966460584754,1.52545506257561e-210,3.54565230760818e-208
"ENSG00000100612.16",3793.45940634777,2.24316006715286,0.0733065788448844,30.599710182893,1.23486961039155e-205,2.83196763983129e-203
"ENSG00000006282.24",1190.56195102133,4.14201007985499,0.136025693010592,30.4502038415087,1.19048077236771e-203,2.69424595851639e-201
"ENSG00000140105.20",7246.67783056363,2.31554551565802,0.0761941099178792,30.3900855086263,7.42711608939446e-203,1.65904411347513e-200
"ENSG00000053254.18",5370.3636191823,3.01238427522444,0.099394419174751,30.3073784246196,9.16440547508587e-202,2.02086889963432e-199
"ENSG00000174946.7",3775.81807895189,8.65324341190801,0.285694980452528,30.2883984807912,1.62973793376921e-201,3.54829018491523e-199
"ENSG00000148481.16",3085.69937066512,4.42250043955026,0.146434291676308,30.2012622106725,2.27989777412651e-200,4.901780214372e-198
"ENSG00000150995.22",5229.13771299945,2.25926225028682,0.0748402945285283,30.1877787162585,3.4270637128012e-200,7.27722171113341e-198
"ENSG00000115355.20",1338.05379633007,-6.29206322679533,0.21031783096617,-29.9169271473108,1.18540355975998e-196,2.48645624730142e-194
"ENSG00000093010.17",5912.47407770028,2.33279293828606,0.07811980499195,29.861735299089,6.18157525966928e-196,1.28100113814833e-193
"ENSG00000115414.23",6510.10616451492,10.6019457549064,0.357119137482019,29.6874198052189,1.11608769151283e-193,2.28532241595485e-191
"ENSG00000103811.20",1044.50789354998,5.44697971201121,0.183624582079123,29.6636738411425,2.25985869169368e-193,4.57289052907427e-191
"ENSG00000169379.18",1287.85929128475,3.41953592628425,0.115479156154522,29.6117155697657,1.05589602876461e-192,2.11179205752922e-190
"ENSG00000137767.16",2188.00199739801,3.06137844278785,0.103500037394782,29.5785249923224,2.82296512804132e-192,5.58103450601272e-190
"ENSG00000049860.15",1825.22318594432,4.09878540715938,0.139481174425951,29.3859398877902,8.30596347569787e-190,1.62343831570458e-187
"ENSG00000083857.17",2632.01781845759,8.4726808527284,0.289143206693623,29.3027145600764,9.57743222555191e-189,1.85091948628644e-186
"ENSG00000184640.22",8571.97593252754,-2.36005288085184,0.0814412457196124,-28.978595059524,1.22462563946113e-184,2.34039566652572e-182
"ENSG00000152990.16",2249.77798412475,-7.73145798801264,0.26737344968796,-28.9163265725737,7.44316205758326e-184,1.40683942187288e-181
"ENSG00000050628.23",1761.17005251715,7.7101505811405,0.266812045374753,28.8973107278989,1.29053197120429e-183,2.41273368529497e-181
"ENSG00000108370.19",1627.52800972666,-4.65427307807138,0.1611094444769,-28.888890363834,1.64647341660578e-183,3.04509061995907e-181
"ENSG00000109320.16",27410.7651454468,-2.92895408672923,0.101398592464443,-28.8855497452425,1.81348830277407e-183,3.31829774550148e-181
"ENSG00000120949.16",24933.7151137118,-2.62186496386622,0.0910033496174128,-28.8106424091949,1.57805263122809e-182,2.85710581653928e-180
"ENSG00000124145.8",2837.44510613782,3.77323016892024,0.131118301845578,28.7772958908824,4.12689589630728e-182,7.39402181421721e-180
"ENSG00000127603.33",2659.52331093083,2.54532428397947,0.0891612938056203,28.5474130683715,3.02452545086555e-179,5.36307605720489e-177
"ENSG00000167315.20",1802.05640996917,4.68434895927311,0.164777979308095,28.4282461706519,9.05347109043829e-178,1.58897655872998e-175
"ENSG00000171132.16",3217.59392355856,4.03656922751998,0.142705977362874,28.2859155734995,5.15035233906615e-176,8.94808689211492e-174
"ENSG00000163040.17",1277.69995026597,-4.03438038864113,0.143133532745666,-28.1861301908186,8.64989819367143e-175,1.48778248931149e-172
"ENSG00000127561.18",1530.64679649954,3.80350351228267,0.13496161090685,28.182114059885,9.68793033862179e-175,1.64982576063658e-172
"ENSG00000136842.16",1461.05990937493,-3.00862665417576,0.106844697418329,-28.1588766393907,1.86587140991254e-174,3.14637139710741e-172
"ENSG00000111335.15",979.597356392374,5.08234915336518,0.181227586893564,28.0440149343823,4.72562668879989e-173,7.89133777158817e-171
"ENSG00000107130.12",1083.96150780751,6.50323921191418,0.232739568614384,27.9421296972888,8.21635215494169e-172,1.35885824100959e-169
"ENSG00000099377.16",1276.13277355477,7.04337816699732,0.252370984952869,27.9088270322069,2.0849056657412e-171,3.41527404292844e-169
"ENSG00000145365.14",3573.11568282737,-2.37591950190205,0.0851404071664431,-27.9058978101585,2.26273705277001e-171,3.67161106675888e-169
"ENSG00000010017.15",3691.92328439354,-2.50678295729919,0.0900433351259079,-27.8397390966688,1.43388480130932e-170,2.30493631612339e-168
