Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000134030.16,128.1105699978194,9.083996759893028,1.2753429135373213,3.2175756980542258e-15,9.996344236648563e-15,SeAx_vs_HH,ENSG00000134030,CTIF,protein_coding,Up
ENSG00000198298.15,59.5402552248871,-8.097782022679468,1.0008792181748336,3.2877882068881725e-15,1.0212045686456994e-14,SeAx_vs_HH,ENSG00000198298,ZNF485,protein_coding,Down
ENSG00000183255.14,2109.391773509098,0.601236186796735,0.076245830226709,3.332833639627223e-15,1.0349492691270335e-14,SeAx_vs_HH,ENSG00000183255,PTTG1IP,protein_coding,NS
ENSG00000167384.13,295.62206498016764,0.9639170174657519,0.12336578678292548,3.450707154502744e-15,1.0712974355558425e-14,SeAx_vs_HH,ENSG00000167384,ZNF180,protein_coding,NS
ENSG00000101493.13,73.62844662670416,9.328889340748898,1.3255916691160752,3.507204012148342e-15,1.0885779921488293e-14,SeAx_vs_HH,ENSG00000101493,ZNF516,protein_coding,Up
ENSG00000130829.20,206.93023624510724,11.129347814505046,2.718376685496349,3.578506470604403e-15,1.110444638842552e-14,SeAx_vs_HH,ENSG00000130829,DUSP9,protein_coding,Up
ENSG00000068885.17,311.59470838833784,-0.9353862874155957,0.11983786376154236,3.617610505663919e-15,1.1223117762513176e-14,SeAx_vs_HH,ENSG00000068885,IFT80,protein_coding,NS
ENSG00000132388.15,3237.9180554851023,0.56122298102109,0.0714740446515042,3.6514690409973114e-15,1.1325463115496897e-14,SeAx_vs_HH,ENSG00000132388,UBE2G1,protein_coding,NS
ENSG00000137492.11,2409.3720005429864,0.716730083461013,0.09156954680276111,3.830533687831541e-15,1.1878026541401018e-14,SeAx_vs_HH,ENSG00000137492,THAP12,protein_coding,NS
ENSG00000115234.13,5162.73111564755,-0.36541420244025885,0.04650152767618319,3.86165084321049e-15,1.1971668753463919e-14,SeAx_vs_HH,ENSG00000115234,SNX17,protein_coding,NS
ENSG00000103047.10,741.3396309786973,-0.7621597809056366,0.09738837519770338,3.865715749155594e-15,1.1981420537156921e-14,SeAx_vs_HH,ENSG00000103047,TANGO6,protein_coding,NS
ENSG00000102384.16,531.4801702680995,-0.9813842300125183,0.125946286995443,3.921390490221173e-15,1.2151089457692e-14,SeAx_vs_HH,ENSG00000102384,CENPI,protein_coding,NS
ENSG00000130311.13,1929.0444487871403,0.5986953201361832,0.07624625220834301,3.922463785034639e-15,1.2151526149359747e-14,SeAx_vs_HH,ENSG00000130311,DDA1,protein_coding,NS
ENSG00000174738.16,554.7393244789174,1.2181097456649466,0.15688589565510935,4.025938562342865e-15,1.2469120076762015e-14,SeAx_vs_HH,ENSG00000174738,NR1D2,protein_coding,NS
ENSG00000144579.11,2417.2708221486705,-0.800320859340933,0.10252854905053739,4.102459188271077e-15,1.2703100641657626e-14,SeAx_vs_HH,ENSG00000144579,CTDSP1,protein_coding,NS
ENSG00000176978.18,4220.652495194312,0.48780703410883625,0.06222315073090368,4.119812078282283e-15,1.2753803044240616e-14,SeAx_vs_HH,ENSG00000176978,DPP7,protein_coding,NS
ENSG00000068078.22,73.3231595767624,10.343642781210606,2.595716893120816,4.149829821394052e-15,1.2843678950897336e-14,SeAx_vs_HH,ENSG00000068078,FGFR3,protein_coding,Up
ENSG00000123388.4,130.4651234091334,12.496971653480246,3.149221094681725,4.185466512608977e-15,1.2950898636949858e-14,SeAx_vs_HH,ENSG00000123388,HOXC11,protein_coding,Up
ENSG00000066136.23,2291.570379824469,0.7864742922884824,0.10076419472262026,4.212015566160551e-15,1.3029954634172908e-14,SeAx_vs_HH,ENSG00000066136,NFYC,protein_coding,NS
ENSG00000071994.12,3376.0410022536385,-0.4843995460414121,0.06190270832416835,4.2844095618380836e-15,1.3250761703710428e-14,SeAx_vs_HH,ENSG00000071994,PDCD2,protein_coding,NS
ENSG00000181264.11,37.26099852375226,-10.68219885613618,3.0310622502994167,4.379814226478078e-15,1.3542614190673497e-14,SeAx_vs_HH,ENSG00000181264,TLCD5,protein_coding,Down
ENSG00000196636.9,834.5973338202898,-0.9459923967173981,0.12165817202984014,4.452133288133789e-15,1.376296326950846e-14,SeAx_vs_HH,ENSG00000196636,SDHAF3,protein_coding,NS
ENSG00000122705.20,3452.3891902230066,-0.5926000461694373,0.07597408699414962,4.4645942851883755e-15,1.3798211363258263e-14,SeAx_vs_HH,ENSG00000122705,CLTA,protein_coding,NS
ENSG00000170442.13,506.8426206015237,-10.735745151941526,3.041137257542522,4.694089088790552e-15,1.450404530445881e-14,SeAx_vs_HH,ENSG00000170442,KRT86,protein_coding,Down
ENSG00000169972.15,761.092173232022,-0.7863055054980203,0.10091320775223679,4.758827973520883e-15,1.4700593737591292e-14,SeAx_vs_HH,ENSG00000169972,PUSL1,protein_coding,NS
ENSG00000148925.13,850.4124918196104,-0.7708158909554348,0.09893161214235338,4.779537291070379e-15,1.4761068605336554e-14,SeAx_vs_HH,ENSG00000148925,BTBD10,protein_coding,NS
ENSG00000165678.24,5917.989028481406,0.4747176238052885,0.06094996646262842,4.8094684808485744e-15,1.4849988796706815e-14,SeAx_vs_HH,ENSG00000165678,GHITM,protein_coding,NS
ENSG00000204569.12,898.2739201389421,0.7946319543447903,0.10215864289116948,4.815160115491516e-15,1.4864041161819265e-14,SeAx_vs_HH,ENSG00000204569,PPP1R10,protein_coding,NS
ENSG00000169016.19,1050.2688039544923,0.9043255340332921,0.1163504291751962,5.013961282240287e-15,1.5474060476305392e-14,SeAx_vs_HH,ENSG00000169016,E2F6,protein_coding,NS
ENSG00000010072.18,600.0486201749555,0.8001294346030978,0.10277019170040613,5.016839530886173e-15,1.5479277842338895e-14,SeAx_vs_HH,ENSG00000010072,SPRTN,protein_coding,NS
ENSG00000126467.12,61.78927653061938,-9.186787688347563,1.319111207011312,5.261973290688952e-15,1.6231786484627008e-14,SeAx_vs_HH,ENSG00000126467,TSKS,protein_coding,Down
ENSG00000120549.21,612.5579548409405,8.98945392118657,1.2689207255669006,5.379871237665573e-15,1.659154326561652e-14,SeAx_vs_HH,ENSG00000120549,KIAA1217,protein_coding,Up
ENSG00000138709.22,982.1301751297675,-0.7537508845285661,0.09692287675553155,5.420646621247937e-15,1.6713339818955372e-14,SeAx_vs_HH,ENSG00000138709,LARP1B,protein_coding,NS
ENSG00000243364.9,181.80669358333196,1.385929533229548,0.17994237075392402,5.442679766829134e-15,1.6777304967143825e-14,SeAx_vs_HH,ENSG00000243364,EFNA4,protein_coding,NS
ENSG00000133997.14,664.6347143023444,-0.7166014421335622,0.09211991116682308,5.477595312929995e-15,1.6880941053066122e-14,SeAx_vs_HH,ENSG00000133997,MED6,protein_coding,NS
ENSG00000151422.16,671.3040999730555,0.8858929934343884,0.11418652923036864,5.5514927874684745e-15,1.7104634869758067e-14,SeAx_vs_HH,ENSG00000151422,FER,protein_coding,NS
ENSG00000138101.22,263.3118944818152,8.950676552672093,1.2579041415450374,5.575354089602986e-15,1.717409355939393e-14,SeAx_vs_HH,ENSG00000138101,DTNB,protein_coding,Up
ENSG00000148120.21,178.17121949410793,-1.2007941063572236,0.15562629753559443,5.585853679502662e-15,1.7202370275273673e-14,SeAx_vs_HH,ENSG00000148120,AOPEP,protein_coding,NS
ENSG00000173988.15,25.21069897072003,-4.538484276729738,0.5941524274811721,5.6284188319932364e-15,1.7329360415158955e-14,SeAx_vs_HH,ENSG00000173988,LRRC63,protein_coding,Down
ENSG00000108352.14,163.081584252878,1.7658374996571962,0.23093163741230568,5.707284915293117e-15,1.756803124728748e-14,SeAx_vs_HH,ENSG00000108352,RAPGEFL1,protein_coding,NS
ENSG00000137842.9,302.54213572968587,1.1083097599641663,0.14348244304457228,5.906899368412004e-15,1.8178186415233446e-14,SeAx_vs_HH,ENSG00000137842,TMEM62,protein_coding,NS
ENSG00000135454.16,1040.4288975683205,0.9014140314369548,0.11627203890852826,5.960111512788748e-15,1.8337614104385213e-14,SeAx_vs_HH,ENSG00000135454,B4GALNT1,protein_coding,NS
ENSG00000183060.18,97.2460066031109,2.0971759971714454,0.2760135513418818,6.120485647124996e-15,1.8826596516162395e-14,SeAx_vs_HH,ENSG00000183060,LYSMD4,protein_coding,Up
ENSG00000170899.13,93.63602401107494,2.5920561808629676,0.34314567267872914,6.128616866054849e-15,1.8847159890347536e-14,SeAx_vs_HH,ENSG00000170899,GSTA4,protein_coding,Up
ENSG00000153140.11,730.1853646023577,-0.7032416877536332,0.09052002660646377,6.1401437293603645e-15,1.8878153626976558e-14,SeAx_vs_HH,ENSG00000153140,CETN3,protein_coding,NS
ENSG00000102471.17,1422.2739372213186,-0.7475589293361719,0.09620172321740127,6.482911245694764e-15,1.9927307138004686e-14,SeAx_vs_HH,ENSG00000102471,NDFIP2,protein_coding,NS
ENSG00000183520.14,2370.9380425559107,0.5621527582482494,0.07230176111868171,6.578183815207408e-15,2.0215390158830026e-14,SeAx_vs_HH,ENSG00000183520,UTP11,protein_coding,NS
ENSG00000198890.9,721.3117603339505,0.9794136936472032,0.12682062013036127,6.71695440372733e-15,2.0636979430405068e-14,SeAx_vs_HH,ENSG00000198890,PRMT6,protein_coding,NS
ENSG00000133030.24,3756.9535879131486,-0.5312095229570426,0.06830182992730333,6.763174688588924e-15,2.0774088078335953e-14,SeAx_vs_HH,ENSG00000133030,MPRIP,protein_coding,NS
ENSG00000111642.18,1272.989129840175,0.9202483138517951,0.11909813456008793,7.010075294052752e-15,2.1527406057349084e-14,SeAx_vs_HH,ENSG00000111642,CHD4,protein_coding,NS
ENSG00000182621.20,41.95280211667506,10.255584301822385,2.6459198531025154,7.175971783122157e-15,2.203167025899436e-14,SeAx_vs_HH,ENSG00000182621,PLCB1,protein_coding,Up
ENSG00000180104.18,2816.0315626064353,-0.5015118984653596,0.0646281233826891,7.193718014593714e-15,2.2080953105087113e-14,SeAx_vs_HH,ENSG00000180104,EXOC3,protein_coding,NS
ENSG00000166068.15,209.48295357499447,9.887542554264936,2.488367848294218,7.275232853503554e-15,2.2325902938476997e-14,SeAx_vs_HH,ENSG00000166068,SPRED1,protein_coding,Up
ENSG00000140548.12,295.5445705238291,1.093103734603698,0.14190930138188929,7.35502814824104e-15,2.256546183051447e-14,SeAx_vs_HH,ENSG00000140548,ZNF710,protein_coding,NS
ENSG00000166479.12,1016.3422268289036,0.7485621700322334,0.09671575318679386,7.412362628678193e-15,2.2736013683116708e-14,SeAx_vs_HH,ENSG00000166479,TMX3,protein_coding,NS
ENSG00000175105.10,453.7706888270855,0.9245316842154302,0.11969588611222833,7.570736196841093e-15,2.321633055374823e-14,SeAx_vs_HH,ENSG00000175105,ZNF654,protein_coding,NS
ENSG00000164099.5,42.59559067495171,10.98081464400939,3.1102025343708326,7.721758357718335e-15,2.367388301014892e-14,SeAx_vs_HH,ENSG00000164099,PRSS12,protein_coding,Up
ENSG00000235034.8,56.10088866704251,10.078670664908632,2.5790374537196588,7.769114024303998e-15,2.3813467328023052e-14,SeAx_vs_HH,ENSG00000235034,C19orf81,protein_coding,Up
ENSG00000170542.9,309.0138523341232,1.1247662757147552,0.14632533976542586,7.828037681930442e-15,2.3988435247730886e-14,SeAx_vs_HH,ENSG00000170542,SERPINB9,protein_coding,NS
ENSG00000196123.15,457.59031485224324,0.9197276963106966,0.11927598250751657,7.890303380887046e-15,2.4173559934908527e-14,SeAx_vs_HH,ENSG00000196123,MATCAP1,protein_coding,NS
ENSG00000168894.12,1510.0940976388833,0.5839876613978223,0.07533837678803824,7.926380948778079e-15,2.427838376155692e-14,SeAx_vs_HH,ENSG00000168894,RNF181,protein_coding,NS
ENSG00000172379.24,54.24343458203151,7.998161027196065,0.9995824096821069,8.004549013927654e-15,2.451205058705806e-14,SeAx_vs_HH,ENSG00000172379,ARNT2,protein_coding,Up
ENSG00000148841.19,595.6319938861453,-0.8000604566251096,0.1036467183826029,8.119555212322475e-15,2.48583892605588e-14,SeAx_vs_HH,ENSG00000148841,ITPRIP,protein_coding,NS
ENSG00000169994.22,90.18785826962748,-9.616215140556896,1.387439471122541,8.215531763475212e-15,2.5146318805395123e-14,SeAx_vs_HH,ENSG00000169994,MYO7B,protein_coding,Down
ENSG00000167881.17,3614.832134201751,-0.4991520640366154,0.06453517388756469,8.233850117733929e-15,2.5196470670210445e-14,SeAx_vs_HH,ENSG00000167881,SRP68,protein_coding,NS
ENSG00000132286.14,677.9185895446246,-0.7740003217075075,0.10025999761517942,8.241084381058243e-15,2.5212688436228187e-14,SeAx_vs_HH,ENSG00000132286,TIMM10B,protein_coding,NS
ENSG00000125877.15,2782.008378693893,0.7273819044328573,0.09409758691355068,8.269143394266365e-15,2.5292594662631667e-14,SeAx_vs_HH,ENSG00000125877,ITPA,protein_coding,NS
ENSG00000136827.13,1692.1511254744785,0.6396708977030037,0.08270842850230865,8.312457217422142e-15,2.541911189926391e-14,SeAx_vs_HH,ENSG00000136827,TOR1A,protein_coding,NS
ENSG00000173894.12,2381.415770030384,0.8626812151280018,0.11183584075273095,8.471599046989409e-15,2.58996834106059e-14,SeAx_vs_HH,ENSG00000173894,CBX2,protein_coding,NS
ENSG00000175110.16,1176.1469173888788,-0.7530275699001389,0.09757311488784333,8.480424274701177e-15,2.5920583858391286e-14,SeAx_vs_HH,ENSG00000175110,MRPS22,protein_coding,NS
ENSG00000173530.8,31.283311065582012,4.03912672853278,0.5376524736139093,8.511804082802824e-15,2.601039686076652e-14,SeAx_vs_HH,ENSG00000173530,TNFRSF10D,protein_coding,Up
ENSG00000115827.16,694.8205263556434,-0.8225265216080372,0.10641699493098106,8.747908816262456e-15,2.672562015995044e-14,SeAx_vs_HH,ENSG00000115827,DCAF17,protein_coding,NS
ENSG00000166796.14,24.949635470207834,5.194851380308892,0.6841264148762728,8.896476899890612e-15,2.7173138841404818e-14,SeAx_vs_HH,ENSG00000166796,LDHC,protein_coding,Up
ENSG00000110324.14,480.8319261266641,2.08486167180768,0.27496555551271407,8.96884976421611e-15,2.7387773893399384e-14,SeAx_vs_HH,ENSG00000110324,IL10RA,protein_coding,Up
ENSG00000096384.22,100570.53942122463,-0.5055445151399628,0.06387926635119977,8.992752747322937e-15,2.7454332760801087e-14,SeAx_vs_HH,ENSG00000096384,HSP90AB1,protein_coding,NS
ENSG00000108666.13,913.0706156874184,0.6577103402827678,0.08519032648941038,9.094443034375345e-15,2.7758284793211678e-14,SeAx_vs_HH,ENSG00000108666,C17orf75,protein_coding,NS
ENSG00000148655.17,39.88018240876371,10.429524023691881,2.7509124511909304,9.289328574579076e-15,2.834648075684596e-14,SeAx_vs_HH,ENSG00000148655,LRMDA,protein_coding,Up
ENSG00000065427.17,8643.222435836504,-0.6586584581656209,0.08538569639980156,9.447818417177773e-15,2.882336550352948e-14,SeAx_vs_HH,ENSG00000065427,KARS1,protein_coding,NS
ENSG00000175602.4,3636.4582434272456,-0.6032875219468731,0.07813991779988201,9.468607737551008e-15,2.8880029170021594e-14,SeAx_vs_HH,ENSG00000175602,CCDC85B,protein_coding,NS
ENSG00000145293.19,2040.1707352920182,-0.5073144319085152,0.06564774194371933,9.502421225864659e-15,2.897638180549698e-14,SeAx_vs_HH,ENSG00000145293,ENOPH1,protein_coding,NS
ENSG00000162607.15,4299.649251717305,-0.6583873672642241,0.08534034100690063,9.564520141631369e-15,2.915892187272085e-14,SeAx_vs_HH,ENSG00000162607,USP1,protein_coding,NS
ENSG00000102221.15,902.2183807876314,-0.7220730844608095,0.0937184472804422,9.863859412003979e-15,3.00644714023966e-14,SeAx_vs_HH,ENSG00000102221,JADE3,protein_coding,NS
ENSG00000107262.27,2188.2260571038223,-0.5625642282673586,0.07289763101915467,9.867554519448135e-15,3.0068701906001296e-14,SeAx_vs_HH,ENSG00000107262,BAG1,protein_coding,NS
ENSG00000132475.12,10087.360207914666,-0.6870941519497277,0.08921083805211007,1.016953591846294e-14,3.0981664709052707e-14,SeAx_vs_HH,ENSG00000132475,H3-3B,protein_coding,NS
ENSG00000164093.19,36.161545330742236,10.720715751372218,3.0679410866262997,1.0250360306559071e-14,3.1220599643698146e-14,SeAx_vs_HH,ENSG00000164093,PITX2,protein_coding,Up
ENSG00000198171.15,2741.768363501364,0.6881098211099638,0.08935209662984858,1.0299902364032732e-14,3.136416530617724e-14,SeAx_vs_HH,ENSG00000198171,DDRGK1,protein_coding,NS
ENSG00000185238.15,2231.038076545947,-0.6245334498543779,0.08102306061009253,1.0325710110409267e-14,3.143540758443447e-14,SeAx_vs_HH,ENSG00000185238,PRMT3,protein_coding,NS
ENSG00000101109.16,3820.409748103002,-0.43636666484664677,0.05651859798352334,1.054519901645504e-14,3.209611835157836e-14,SeAx_vs_HH,ENSG00000101109,STK4,protein_coding,NS
ENSG00000168487.21,330.05235079429104,1.0324147850541525,0.135005485574545,1.0817663594288227e-14,3.291772347054832e-14,SeAx_vs_HH,ENSG00000168487,BMP1,protein_coding,NS
ENSG00000177989.16,71.7175861814766,10.17455212743547,2.7380376544387746,1.0863341973247975e-14,3.304900465390776e-14,SeAx_vs_HH,ENSG00000177989,CIMAP1B,protein_coding,Up
ENSG00000166192.17,90.13464191816873,1.8520835873166321,0.2452693772946183,1.100498208186602e-14,3.347209602636169e-14,SeAx_vs_HH,ENSG00000166192,SENP8,protein_coding,NS
ENSG00000075785.16,6583.390135557189,-0.4052743870566637,0.05257817076234011,1.1116858542208864e-14,3.380448375655813e-14,SeAx_vs_HH,ENSG00000075785,RAB7A,protein_coding,NS
ENSG00000107282.10,292.326062875368,-7.791506577716379,0.9778515476384616,1.1307510706723146e-14,3.4376204114934165e-14,SeAx_vs_HH,ENSG00000107282,APBA1,protein_coding,Down
ENSG00000100365.17,1143.3405840829823,2.3971392199909776,0.32014777242290454,1.1538316031157236e-14,3.506969982137879e-14,SeAx_vs_HH,ENSG00000100365,NCF4,protein_coding,Up
ENSG00000233493.6,489.26844102053207,1.3658998574508288,0.17971092029003446,1.162301361184435e-14,3.5318894008665755e-14,SeAx_vs_HH,ENSG00000233493,TMEM238,protein_coding,NS
ENSG00000167182.18,865.7951620603312,0.9606184244384183,0.12549797052362793,1.2086028772778623e-14,3.671729906657897e-14,SeAx_vs_HH,ENSG00000167182,SP2,protein_coding,NS
ENSG00000133027.20,718.5862933481385,-0.8787362204987922,0.11474608690573213,1.2097567234645177e-14,3.674378787441869e-14,SeAx_vs_HH,ENSG00000133027,PEMT,protein_coding,NS
ENSG00000145388.17,882.8086156165683,0.5511839901374348,0.0716386997831831,1.2165620306543036e-14,3.6941875455539463e-14,SeAx_vs_HH,ENSG00000145388,METTL14,protein_coding,NS
ENSG00000152465.20,645.7397626183151,1.3645442021544756,0.17970510151371252,1.222980855314196e-14,3.7128137636407915e-14,SeAx_vs_HH,ENSG00000152465,NMT2,protein_coding,NS
ENSG00000095261.16,1591.761653761082,-0.5692082458033445,0.07403752899156518,1.2285937401473755e-14,3.728985145631287e-14,SeAx_vs_HH,ENSG00000095261,PSMD5,protein_coding,NS
ENSG00000087274.21,5571.857788187053,0.5212393159221508,0.0677540972481089,1.2416292655592685e-14,3.767672693372281e-14,SeAx_vs_HH,ENSG00000087274,ADD1,protein_coding,NS
ENSG00000135205.17,114.13898616177565,1.557656782663294,0.20569786854943176,1.2483276172549478e-14,3.7871168146377406e-14,SeAx_vs_HH,ENSG00000135205,CCDC146,protein_coding,NS
ENSG00000123975.7,3266.390789964059,-0.6995491815218274,0.0911538930698881,1.2553280999752096e-14,3.807468263201514e-14,SeAx_vs_HH,ENSG00000123975,CKS2,protein_coding,NS
ENSG00000266338.9,599.7386883230741,0.8478068890106579,0.11062249992772565,1.268226156160405e-14,3.8456936931685804e-14,SeAx_vs_HH,ENSG00000266338,NBPF15,protein_coding,NS
ENSG00000006712.17,2226.6781080835535,0.6357737419994901,0.08278156624028643,1.2721985914869246e-14,3.8568421127818306e-14,SeAx_vs_HH,ENSG00000006712,PAF1,protein_coding,NS
ENSG00000160183.19,289.0065138337386,-10.172244464759443,2.9530169413727165,1.2850569529409424e-14,3.894917969227745e-14,SeAx_vs_HH,ENSG00000160183,TMPRSS3,protein_coding,Down
ENSG00000090674.18,376.9829719408401,1.0351867381216857,0.1358331973352037,1.3131449932749566e-14,3.979125481830391e-14,SeAx_vs_HH,ENSG00000090674,MCOLN1,protein_coding,NS
ENSG00000187068.4,34.67538400569897,10.653709937763972,3.0603754316664937,1.3191768600169402e-14,3.996474201906272e-14,SeAx_vs_HH,ENSG00000187068,C3orf70,protein_coding,Up
ENSG00000168827.17,3128.610315507038,-0.7636076821190799,0.099685630609495,1.3250383758858801e-14,4.0132988967977403e-14,SeAx_vs_HH,ENSG00000168827,GFM1,protein_coding,NS
ENSG00000163155.12,205.99181091315126,1.1910477722847013,0.15658462406020274,1.3365514634776493e-14,4.0472293734907534e-14,SeAx_vs_HH,ENSG00000163155,LYSMD1,protein_coding,NS
ENSG00000076321.13,497.605375736002,0.952526668323333,0.12467299269054684,1.3440156467417655e-14,4.0688863934925505e-14,SeAx_vs_HH,ENSG00000076321,KLHL20,protein_coding,NS
ENSG00000180979.12,307.66784855111655,0.9786655588865965,0.1282662432025426,1.3592785003770906e-14,4.114137644081426e-14,SeAx_vs_HH,ENSG00000180979,LRRC57,protein_coding,NS
ENSG00000114126.20,2422.324352256717,-0.7040255082781977,0.09199488871462282,1.3891395450054663e-14,4.203542068738389e-14,SeAx_vs_HH,ENSG00000114126,TFDP2,protein_coding,NS
ENSG00000204977.12,388.6477117521505,0.9894775672880034,0.12969384957317717,1.3906604781648211e-14,4.2071675979392093e-14,SeAx_vs_HH,ENSG00000204977,TRIM13,protein_coding,NS
ENSG00000186591.15,1361.0444644093118,-0.811577063067521,0.10608655298890808,1.4010094628270336e-14,4.237492766076753e-14,SeAx_vs_HH,ENSG00000186591,UBE2H,protein_coding,NS
ENSG00000163788.16,858.0685215861938,0.989256912449421,0.12970431858477535,1.4248136164003277e-14,4.3084909193841e-14,SeAx_vs_HH,ENSG00000163788,SNRK,protein_coding,NS
