Geneid,baseMean,log2FoldChange,lfcSE,pvalue,padj,comparison,Ensembl,gene_symbol,gene_type,DEG_class
ENSG00000137265.18,14364.118185645702,-12.529183928336561,0.8105892285065368,1.726014667564058e-51,1.9193813278466185e-50,HuT78_vs_MyLa,ENSG00000137265,IRF4,protein_coding,Down
ENSG00000091128.14,102.11735403633122,-12.466779315810713,3.215899012291152,1.1404873714787126e-20,4.6624755057973844e-20,HuT78_vs_MyLa,ENSG00000091128,LAMB4,protein_coding,Down
ENSG00000158528.14,101.35020079009614,-12.457179112799146,3.212135686017894,7.999505749383776e-21,3.2919974244306515e-20,HuT78_vs_MyLa,ENSG00000158528,PPP1R9A,protein_coding,Down
ENSG00000184524.8,698.8070684652488,-12.436039411384124,1.3215132660610938,1.5669214346801676e-26,8.251186690176415e-26,HuT78_vs_MyLa,ENSG00000184524,CEND1,protein_coding,Down
ENSG00000077616.12,98.63948328691193,-12.413559435159009,3.2079743101782228,1.2158797298529972e-20,4.9613526985516945e-20,HuT78_vs_MyLa,ENSG00000077616,NAALAD2,protein_coding,Down
ENSG00000164330.20,131.31928787581683,-12.40174798257209,3.2074790659376586,1.0566529874132485e-20,4.3238173893114184e-20,HuT78_vs_MyLa,ENSG00000164330,EBF1,protein_coding,Down
ENSG00000135218.21,117.14369883041165,-12.37073973152006,3.251690759753115,6.9097872376049634e-18,2.4829130705184858e-17,HuT78_vs_MyLa,ENSG00000135218,CD36,protein_coding,Down
ENSG00000148498.19,182.683378746438,-12.364535455713002,3.198536028539224,9.104590626472053e-21,3.733798918653564e-20,HuT78_vs_MyLa,ENSG00000148498,PARD3,protein_coding,Down
ENSG00000183878.18,161.72922866998329,-12.316452449077783,4.027431216381627,6.710162611207115e-7,1.3254554306132516e-6,HuT78_vs_MyLa,ENSG00000183878,UTY,protein_coding,Down
ENSG00000145555.16,271.31642645712986,-12.29301428300369,3.1880719008982354,1.060053934480126e-20,4.3363725449088144e-20,HuT78_vs_MyLa,ENSG00000145555,MYO10,protein_coding,Down
ENSG00000152910.21,90.42150209830496,-12.273834299963898,3.190655801067014,2.4058155430702725e-20,9.683444710572841e-20,HuT78_vs_MyLa,ENSG00000152910,CNTNAP4,protein_coding,Down
ENSG00000183317.19,160.2734411344552,-12.270709717825468,3.186640617084787,1.4457211939153052e-20,5.880800349656109e-20,HuT78_vs_MyLa,ENSG00000183317,EPHA10,protein_coding,Down
ENSG00000113494.19,91.45844910618483,-12.261398998416613,3.1793376725894897,3.67111529324808e-20,1.4658592407139165e-19,HuT78_vs_MyLa,ENSG00000113494,PRLR,protein_coding,Down
ENSG00000149289.12,253.2825017685695,-12.174989083318074,3.1757590821176462,2.6944371599589215e-20,1.0815090700876077e-19,HuT78_vs_MyLa,ENSG00000149289,ZC3H12C,protein_coding,Down
ENSG00000172456.20,104.97484550178574,-12.143586711029783,3.184074823808544,6.774062948488119e-20,2.6664561282889053e-19,HuT78_vs_MyLa,ENSG00000172456,FGGY,protein_coding,Down
ENSG00000196664.6,433.1512086111025,-12.12283001065279,1.3214455317675755,3.0474030175105375e-25,1.5287453243731652e-24,HuT78_vs_MyLa,ENSG00000196664,TLR7,protein_coding,Down
ENSG00000248746.8,82.42231190579726,-12.082767989871801,3.170843335931833,1.0507388866566694e-19,4.1037698261301686e-19,HuT78_vs_MyLa,ENSG00000248746,ACTN3,protein_coding,Down
ENSG00000101204.19,80.23499775632132,-12.076386616432693,3.1712094692129376,1.2919006478053358e-19,5.023073133307561e-19,HuT78_vs_MyLa,ENSG00000101204,CHRNA4,protein_coding,Down
ENSG00000131746.15,2211.2220109481045,16.823735955832806,3.0724619844967953,1.8536434942013317e-39,1.4921887374877056e-38,HuT78_vs_MyLa,ENSG00000131746,TNS4,protein_coding,Up
ENSG00000007264.17,1929.3994733715597,16.779660494985546,3.287949517494689,8.537246994293243e-36,6.2021148314729e-35,HuT78_vs_MyLa,ENSG00000007264,MATK,protein_coding,Up
ENSG00000182866.20,1446.965601346614,16.482302316455574,3.39013292010609,1.5263959926291022e-36,1.1400297405120395e-35,HuT78_vs_MyLa,ENSG00000182866,LCK,protein_coding,Up
ENSG00000110448.13,3183.1041286776076,16.091932139272245,2.822236577229683,5.2429395065899986e-37,3.9750570441761167e-36,HuT78_vs_MyLa,ENSG00000110448,CD5,protein_coding,Up
ENSG00000013725.16,2714.0932069186415,16.010449014360784,2.86851216264297,1.81210420506187e-36,1.3487809311577014e-35,HuT78_vs_MyLa,ENSG00000013725,CD6,protein_coding,Up
ENSG00000277443.5,1059.0977351467843,15.809958147086986,3.2563926968536445,1.965745048389296e-28,1.1119598617906985e-27,HuT78_vs_MyLa,ENSG00000277443,MARCKS,protein_coding,Up
ENSG00000187772.8,799.132221636138,15.74947154700582,3.569029202683074,1.3580209986737976e-32,8.902961607502819e-32,HuT78_vs_MyLa,ENSG00000187772,LIN28B,protein_coding,Up
ENSG00000136732.18,1811.8999029799784,15.62962907832033,2.773452139448736,2.1291839207274357e-34,1.4823533140406342e-33,HuT78_vs_MyLa,ENSG00000136732,GYPC,protein_coding,Up
ENSG00000163017.16,847.9479699704076,15.419024236008838,3.0761880400673802,2.100801319993027e-32,1.3669367750109396e-31,HuT78_vs_MyLa,ENSG00000163017,ACTG2,protein_coding,Up
ENSG00000154930.17,1692.7521204098794,15.398760215473851,2.7453405305789893,4.466091162755539e-34,3.0715866028597856e-33,HuT78_vs_MyLa,ENSG00000154930,ACSS1,protein_coding,Up
ENSG00000153094.27,812.707636900908,15.305043655494773,3.109785877879253,2.7923980753708204e-32,1.8088133258602335e-31,HuT78_vs_MyLa,ENSG00000153094,BCL2L11,protein_coding,Up
ENSG00000187855.6,581.4003556535973,15.229808826930016,3.505396888655707,1.7020775587189088e-30,1.0336988267839487e-29,HuT78_vs_MyLa,ENSG00000187855,ASCL4,protein_coding,Up
ENSG00000115523.19,634.301272344872,14.98711679875769,3.0636887812653257,5.98266985494876e-31,3.6866258259833186e-30,HuT78_vs_MyLa,ENSG00000115523,GNLY,protein_coding,Up
ENSG00000132530.19,672.999837870569,14.869109274131384,2.9999920171909595,5.352906690131366e-25,2.6647988117831204e-24,HuT78_vs_MyLa,ENSG00000132530,XAF1,protein_coding,Up
ENSG00000159217.12,853.61418149852625,14.646900931819275,3.0125088186205757,7.175045688966345e-30,4.2428480246959334e-29,HuT78_vs_MyLa,ENSG00000159217,IGF2BP1,protein_coding,Up
ENSG00000166582.13,1286.4258302770133,14.547163175694092,2.6365803288859504,4.574212314852803e-31,2.833446249975123e-30,HuT78_vs_MyLa,ENSG00000166582,CENPV,protein_coding,Up
ENSG00000175130.9,668.137625341543,14.52465992884192,3.0760937493937073,5.500305435555162e-17,1.887453416050301e-16,HuT78_vs_MyLa,ENSG00000175130,MARCKSL1,protein_coding,Up
ENSG00000205426.11,422.54679011896076,14.414688449603643,3.1203482787316696,3.708172360530782e-28,2.077756249991302e-27,HuT78_vs_MyLa,ENSG00000205426,KRT81,protein_coding,Up
ENSG00000073849.18,547.2333804454358,14.385227578954348,3.0220808629139415,9.275433572472444e-29,5.32071856294161e-28,HuT78_vs_MyLa,ENSG00000073849,ST6GAL1,protein_coding,Up
ENSG00000101311.19,514.0932103546312,14.271931571588514,2.873723929070318,6.417158404038819e-29,3.6957501316764437e-28,HuT78_vs_MyLa,ENSG00000101311,FERMT1,protein_coding,Up
ENSG00000106484.17,679.6972580039676,14.149410083224788,3.9675160507370375,9.242569807134115e-8,1.9341427793252879e-7,HuT78_vs_MyLa,ENSG00000106484,MEST,protein_coding,Up
ENSG00000115884.13,330.8718572733938,14.122335121389257,3.182150795687153,1.9369336496953963e-26,1.0166756446427749e-25,HuT78_vs_MyLa,ENSG00000115884,SDC1,protein_coding,Up
ENSG00000196839.16,770.0944834957073,14.100384680704773,2.799183184114507,1.8344153837336769e-28,1.039927607490257e-27,HuT78_vs_MyLa,ENSG00000196839,ADA,protein_coding,Up
ENSG00000107719.12,449.164642562834,14.054513421082747,3.7042073198798793,7.736794827375949e-10,1.838352725345319e-9,HuT78_vs_MyLa,ENSG00000107719,PALD1,protein_coding,Up
ENSG00000142347.23,635.1901830351815,14.014918772370182,3.868354997609228,5.2226807363823755e-8,1.1096706559711688e-7,HuT78_vs_MyLa,ENSG00000142347,MYO1F,protein_coding,Up
ENSG00000092621.15,1303.3903688418009,13.941692963480953,2.6679142366610273,1.9920160030716602e-28,1.1263316515415595e-27,HuT78_vs_MyLa,ENSG00000092621,PHGDH,protein_coding,Up
ENSG00000162337.14,846.3375117603445,13.914073819019576,2.729734710438953,4.932720542414521e-28,2.749861118221834e-27,HuT78_vs_MyLa,ENSG00000162337,LRP5,protein_coding,Up
ENSG00000071575.13,397.7844567861878,13.913338698525159,2.7928326222736017,2.8376486739643588e-27,1.5326595593774343e-26,HuT78_vs_MyLa,ENSG00000071575,TRIB2,protein_coding,Up
ENSG00000125384.9,277.03624870170734,13.898588894760099,3.210161604899698,4.213736971324409e-26,2.18708219622744e-25,HuT78_vs_MyLa,ENSG00000125384,PTGER2,protein_coding,Up
ENSG00000166501.16,1205.6188174909862,13.8857060354729,2.8264500014766663,1.9826929299314785e-27,1.0771336788577307e-26,HuT78_vs_MyLa,ENSG00000166501,PRKCB,protein_coding,Up
ENSG00000256235.5,437.6802984580535,13.874306591786079,3.819421284650095,1.1800498682434717e-8,2.6155765191865927e-8,HuT78_vs_MyLa,ENSG00000256235,SMIM3,protein_coding,Up
ENSG00000147443.15,1391.6501160189214,13.863708987499356,2.6590781805126245,4.911015019271924e-28,2.73995114495595e-27,HuT78_vs_MyLa,ENSG00000147443,DOK2,protein_coding,Up
ENSG00000100473.20,278.35702461635896,13.847756046279983,3.1485250791202137,4.652546971250587e-26,2.407171285284196e-25,HuT78_vs_MyLa,ENSG00000100473,COCH,protein_coding,Up
ENSG00000132623.18,452.9237705868226,13.765867027901749,2.7371335372236087,2.194061526097261e-27,1.1899793537089306e-26,HuT78_vs_MyLa,ENSG00000132623,ANKEF1,protein_coding,Up
ENSG00000110328.8,208.51832249269177,13.586650179577203,3.3463853739717915,1.94860382359996e-24,9.430432095424537e-24,HuT78_vs_MyLa,ENSG00000110328,GALNT18,protein_coding,Up
ENSG00000096264.15,204.82369267520164,13.557475730379775,3.343850976255812,2.51732263031372e-24,1.2106371158995834e-23,HuT78_vs_MyLa,ENSG00000096264,NCR2,protein_coding,Up
ENSG00000082512.17,1011.2650893556988,13.51043730706038,2.649395266044586,7.613037471396934e-27,4.061429282223342e-26,HuT78_vs_MyLa,ENSG00000082512,TRAF5,protein_coding,Up
ENSG00000196372.15,466.0630185878429,13.48451006689069,2.736363876849899,3.187549703627727e-26,1.6630638625852751e-25,HuT78_vs_MyLa,ENSG00000196372,ASB13,protein_coding,Up
ENSG00000114450.13,316.8262599763585,13.478576483200609,2.9731483278093105,2.544145259712658e-25,1.2802256822330142e-24,HuT78_vs_MyLa,ENSG00000114450,GNB4,protein_coding,Up
ENSG00000085662.16,1861.8895261910347,13.46308659794728,1.2789915459588885,3.0971545482566425e-31,1.9285817117739523e-30,HuT78_vs_MyLa,ENSG00000085662,AKR1B1,protein_coding,Up
ENSG00000071967.14,346.96041640934044,13.387908386012098,2.8307940926225688,2.0663946761676804e-25,1.044254432512345e-24,HuT78_vs_MyLa,ENSG00000071967,CYBRD1,protein_coding,Up
ENSG00000162894.14,201.8577252672821,13.375879892598594,3.1482099084275506,2.5751864470034163e-24,1.2375518054496875e-23,HuT78_vs_MyLa,ENSG00000162894,FCMR,protein_coding,Up
ENSG00000227051.8,203.54764936231228,13.370592658448325,3.1296406160418297,2.450946696535869e-24,1.1800217323957141e-23,HuT78_vs_MyLa,ENSG00000227051,C14orf132,protein_coding,Up
ENSG00000132846.8,390.4181341297769,13.346460500465787,2.9421341057774653,5.769993149673293e-25,2.8629682649743787e-24,HuT78_vs_MyLa,ENSG00000132846,ZBED3,protein_coding,Up
ENSG00000127989.16,476.8894201248983,13.321395132167325,2.6856837169304426,7.09977668839257e-26,3.653035514402699e-25,HuT78_vs_MyLa,ENSG00000127989,MTERF1,protein_coding,Up
ENSG00000136014.14,173.80378824898233,13.291676244433026,3.319710121700896,3.1032761238344107e-23,1.419122727085399e-22,HuT78_vs_MyLa,ENSG00000136014,USP44,protein_coding,Up
ENSG00000134326.13,272.6064914484865,13.27665629904686,3.503759661298902,3.2547130327531135e-10,7.915408650097281e-10,HuT78_vs_MyLa,ENSG00000134326,CMPK2,protein_coding,Up
ENSG00000004399.15,248.65376756810815,13.268168066078998,2.831751294306385,1.3265670623821087e-24,6.472912214161746e-24,HuT78_vs_MyLa,ENSG00000004399,PLXND1,protein_coding,Up
ENSG00000161243.12,1036.139033194867,13.2302386428303,1.319429740455048,1.51693343035651e-29,8.877500403159583e-29,HuT78_vs_MyLa,ENSG00000161243,FBXO27,protein_coding,Up
ENSG00000089177.22,267.9590332524362,13.183368663835237,2.9543446057178686,3.758214916036886e-24,1.7915440746418704e-23,HuT78_vs_MyLa,ENSG00000089177,KIF16B,protein_coding,Up
ENSG00000183072.11,207.66621232198878,13.16916502027755,2.995434331438392,4.5718060609955724e-24,2.166703577925647e-23,HuT78_vs_MyLa,ENSG00000183072,NKX2-5,protein_coding,Up
ENSG00000172292.17,2477.7655726417192,13.165112235325116,2.590692194386044,9.320451842268186e-26,4.780537145229487e-25,HuT78_vs_MyLa,ENSG00000172292,CERS6,protein_coding,Up
ENSG00000130054.6,177.2071142628614,13.159314879642723,3.1280667625661356,2.6115255924737144e-23,1.1992957380799832e-22,HuT78_vs_MyLa,ENSG00000130054,NALF2,protein_coding,Up
ENSG00000185432.14,206.5061070096787,13.155253084712925,2.8954706501173324,2.394508620617369e-24,1.1532753456210705e-23,HuT78_vs_MyLa,ENSG00000185432,TMT1A,protein_coding,Up
ENSG00000185760.19,537.931067137058,13.13923074485924,2.6617958242072945,2.4826600677143496e-25,1.2502514939150355e-24,HuT78_vs_MyLa,ENSG00000185760,KCNQ5,protein_coding,Up
ENSG00000090975.16,273.5046506624471,13.102984701234757,2.747498535779479,2.454119502975151e-24,1.1811129794045473e-23,HuT78_vs_MyLa,ENSG00000090975,PITPNM2,protein_coding,Up
ENSG00000148798.13,177.9590099092448,13.033256220996362,2.9744854419977167,1.7271803178362825e-23,8.002254206313641e-23,HuT78_vs_MyLa,ENSG00000148798,INA,protein_coding,Up
ENSG00000162836.14,247.94939757184565,13.026310920857203,2.6825860836620854,1.3479449396511454e-24,6.5723031793764975e-24,HuT78_vs_MyLa,ENSG00000162836,ACP6,protein_coding,Up
ENSG00000166199.15,421.8204861476237,12.998067923481958,2.975229197961643,1.0859882303770166e-14,3.3077084848103896e-14,HuT78_vs_MyLa,ENSG00000166199,ALKBH3,protein_coding,Up
ENSG00000162739.16,159.2720722396466,12.98781007596615,3.1128989728640537,8.617125082404492e-23,3.8686528142947896e-22,HuT78_vs_MyLa,ENSG00000162739,SLAMF6,protein_coding,Up
ENSG00000198915.14,157.22544410346484,12.96711240750732,3.110961669934902,1.0560621793121851e-22,4.723287022297772e-22,HuT78_vs_MyLa,ENSG00000198915,RASGEF1A,protein_coding,Up
ENSG00000162490.9,172.05382716943197,12.95638245897674,2.94956316382284,2.877315311987041e-23,1.3185671751451162e-22,HuT78_vs_MyLa,ENSG00000162490,DRAXIN,protein_coding,Up
ENSG00000106560.12,237.46515249859237,12.934504172856705,2.7315901338759017,3.697730404978686e-24,1.7646473953894985e-23,HuT78_vs_MyLa,ENSG00000106560,GIMAP2,protein_coding,Up
ENSG00000086289.14,493.0695149527671,12.921290710417413,2.652017208565447,1.5808160861779326e-24,7.681870265159208e-24,HuT78_vs_MyLa,ENSG00000086289,EPDR1,protein_coding,Up
ENSG00000111110.14,898.8146737686703,12.913144540770892,2.619511370647642,1.3408872879701819e-24,6.54033833237851e-24,HuT78_vs_MyLa,ENSG00000111110,PPM1H,protein_coding,Up
ENSG00000141429.16,1148.7144139256397,12.899583712480611,2.6064226888328044,1.1866508929904527e-24,5.807593348984067e-24,HuT78_vs_MyLa,ENSG00000141429,GALNT1,protein_coding,Up
ENSG00000213762.14,228.64568071436798,12.860988875061647,2.9322459167545603,3.8704585676922736e-23,1.7619170978949845e-22,HuT78_vs_MyLa,ENSG00000213762,ZNF134,protein_coding,Up
ENSG00000181381.17,242.24544894083553,12.845528616257633,2.7258975883723133,3.0326333736947053e-23,1.3873046949583394e-22,HuT78_vs_MyLa,ENSG00000181381,DDX60L,protein_coding,Up
ENSG00000185974.8,143.80513377032148,12.815134617665258,3.085190962572758,2.094417079408649e-22,9.25306365963828e-22,HuT78_vs_MyLa,ENSG00000185974,GRK1,protein_coding,Up
ENSG00000089682.20,352.64379101452334,12.811424199079347,2.6706662835434747,5.010507007448678e-24,2.366012240147776e-23,HuT78_vs_MyLa,ENSG00000089682,RBM41,protein_coding,Up
ENSG00000135824.14,131.98889933919702,12.801572675086922,3.318927876995495,1.2656585076801547e-18,4.726454822520188e-18,HuT78_vs_MyLa,ENSG00000135824,RGS8,protein_coding,Up
ENSG00000250366.6,727.8332973205396,12.79884768621656,1.332786686227845,5.791284819774159e-28,3.2172981694849365e-27,HuT78_vs_MyLa,ENSG00000250366,TUNAR,protein_coding,Up
ENSG00000105851.12,776.8274558061313,12.791987243829595,1.3607264265676822,9.534429488008642e-26,4.886441978655786e-25,HuT78_vs_MyLa,ENSG00000105851,PIK3CG,protein_coding,Up
ENSG00000114200.12,252.9217976170353,12.782095940055724,2.908824555835987,5.493153966342335e-23,2.4849800639826327e-22,HuT78_vs_MyLa,ENSG00000114200,BCHE,protein_coding,Up
ENSG00000185198.13,135.97661689147125,12.743138092197121,3.1257473325645253,5.355539597588411e-21,2.2243068060984628e-20,HuT78_vs_MyLa,ENSG00000185198,PRSS57,protein_coding,Up
ENSG00000163818.22,164.46106853618784,12.722672767604113,3.009438426166713,8.306340703895784e-17,2.826541472424902e-16,HuT78_vs_MyLa,ENSG00000163818,LZTFL1,protein_coding,Up
ENSG00000173198.8,257.5507546629147,12.722443094189847,4.017206223579627,1.3217925168103303e-6,2.558200456131428e-6,HuT78_vs_MyLa,ENSG00000173198,CYSLTR1,protein_coding,Up
ENSG00000170430.12,154.49738669963557,12.695699441982194,3.1805322816745587,1.0914476845966603e-14,3.323560204053335e-14,HuT78_vs_MyLa,ENSG00000170430,MGMT,protein_coding,Up
ENSG00000172543.11,812.9992420258899,12.685454019484771,1.739202185004274,8.795944206919785e-16,2.837562892296672e-15,HuT78_vs_MyLa,ENSG00000172543,CTSW,protein_coding,Up
ENSG00000165929.15,134.65540849167627,12.652435388914629,3.031999582434443,1.000539408636319e-21,4.296550284269241e-21,HuT78_vs_MyLa,ENSG00000165929,TC2N,protein_coding,Up
ENSG00000119888.13,324.0035385743508,12.64194319999437,4.716831964612923,3.131320302847706e-5,5.483807781109131e-5,HuT78_vs_MyLa,ENSG00000119888,EPCAM,protein_coding,Up
ENSG00000170522.12,346.0655527969575,12.631527470883931,2.7673858679955994,6.567704049737594e-23,2.9597817040190204e-22,HuT78_vs_MyLa,ENSG00000170522,ELOVL6,protein_coding,Up
ENSG00000198393.10,336.9093988690752,12.623646574083255,2.665050270208783,2.774524379648994e-23,1.2723566586898432e-22,HuT78_vs_MyLa,ENSG00000198393,ZNF26,protein_coding,Up
ENSG00000163106.13,124.36373697111456,12.607025017756314,3.1032365469799115,3.1693623619871737e-21,1.3311730474952894e-20,HuT78_vs_MyLa,ENSG00000163106,HPGDS,protein_coding,Up
ENSG00000102098.21,183.49016406836935,12.592700723481173,3.6556673797600276,3.323407106635049e-8,7.156967088693752e-8,HuT78_vs_MyLa,ENSG00000102098,SCML2,protein_coding,Up
ENSG00000137563.15,1480.9176356774592,12.579849202448065,2.577847926971841,1.404058488595998e-23,6.528396104841828e-23,HuT78_vs_MyLa,ENSG00000137563,GGH,protein_coding,Up
ENSG00000140548.12,295.5445705238291,12.536672733513916,2.6564452626967276,4.7712877860364564e-23,2.1636810617749877e-22,HuT78_vs_MyLa,ENSG00000140548,ZNF710,protein_coding,Up
ENSG00000090612.24,271.57753044182505,12.518142761266578,2.886088211816018,4.0222758144395043e-22,1.7542142611096946e-21,HuT78_vs_MyLa,ENSG00000090612,ZNF268,protein_coding,Up
ENSG00000135919.16,1261.7165892477437,12.510085675823703,2.6030027908193674,3.34080586236034e-23,1.5261381985328532e-22,HuT78_vs_MyLa,ENSG00000135919,SERPINE2,protein_coding,Up
ENSG00000145506.16,486.87097665710627,12.489979641208004,2.6274512351633845,7.498671161888489e-23,3.3723319963040953e-22,HuT78_vs_MyLa,ENSG00000145506,NKD2,protein_coding,Up
ENSG00000213799.15,223.96347546625233,12.447785684766123,2.891078556305708,8.151973982218208e-22,3.513382172957999e-21,HuT78_vs_MyLa,ENSG00000213799,ZNF845,protein_coding,Up
ENSG00000204179.13,115.49038670570705,12.443191815977343,3.037822509330378,3.462645871973181e-21,1.4492184858518456e-20,HuT78_vs_MyLa,ENSG00000204179,PTPN20,protein_coding,Up
ENSG00000122223.15,153.7153181381376,12.435141404692018,2.8468373207079263,4.377163972654402e-18,1.5890690266185184e-17,HuT78_vs_MyLa,ENSG00000122223,CD244,protein_coding,Up
ENSG00000179222.20,585.5049274439539,12.430361788860214,1.309180624450311,1.1711475320721156e-26,6.214806915918519e-26,HuT78_vs_MyLa,ENSG00000179222,MAGED1,protein_coding,Up
ENSG00000108018.18,155.4632034995617,12.40320457863867,2.7835193197968406,7.211439737824344e-22,3.1142045759796117e-21,HuT78_vs_MyLa,ENSG00000108018,SORCS1,protein_coding,Up
ENSG00000035720.10,109.50250023290327,12.39080911973803,3.0643546144596336,6.5712411990188564e-21,2.7170998269927907e-20,HuT78_vs_MyLa,ENSG00000035720,STAP1,protein_coding,Up
ENSG00000124019.12,108.92700676663718,12.355230920161697,3.036555030389967,6.993974354385895e-21,2.887312884406442e-20,HuT78_vs_MyLa,ENSG00000124019,FAM124B,protein_coding,Up
ENSG00000125820.7,176.45249423835028,12.353841931398415,3.801480758823075,4.0269635645838436e-7,8.066925320814823e-7,HuT78_vs_MyLa,ENSG00000125820,NKX2-2,protein_coding,Up
ENSG00000197951.13,248.85278552995973,12.343620741286143,2.6463700998007287,2.4506359732991903e-22,1.0793896127072779e-21,HuT78_vs_MyLa,ENSG00000197951,ZNF71,protein_coding,Up
ENSG00000204519.12,357.77031481088653,12.337074772780488,2.632033067012946,1.916363331981792e-22,8.475046931020935e-22,HuT78_vs_MyLa,ENSG00000204519,ZNF551,protein_coding,Up
ENSG00000113196.5,11073.312847669597,-19.760161288134718,3.9325712364696934,1.7067409138239605e-51,2.1936838589613096e-50,MyLa_vs_HH,ENSG00000113196,HAND1,protein_coding,Down
ENSG00000196126.14,6140.613719940749,-17.69836741412694,3.739370516186126,1.63685422344575e-41,1.6410093149360352e-40,MyLa_vs_HH,ENSG00000196126,HLA-DRB1,protein_coding,Down
ENSG00000179344.19,5520.237909260646,-17.63155999684289,3.7323120697870102,3.336371236803857e-41,3.31172325432328e-40,MyLa_vs_HH,ENSG00000179344,HLA-DQB1,protein_coding,Down
ENSG00000077782.25,3937.922528265415,-17.401102169703194,3.711259846005051,3.7339753998159334e-40,3.604807510059338e-39,MyLa_vs_HH,ENSG00000077782,FGFR1,protein_coding,Down
ENSG00000198502.9,2805.0344860427354,-17.27490540793446,3.6991598938527415,1.481432108908455e-39,1.4021426779523523e-38,MyLa_vs_HH,ENSG00000198502,HLA-DRB5,protein_coding,Down
ENSG00000110448.13,3183.1041286776076,-16.72108064219372,3.646302958153209,5.6757894700273485e-37,4.9981462272207046e-36,MyLa_vs_HH,ENSG00000110448,CD5,protein_coding,Down
ENSG00000172292.17,2477.7655726417192,-16.569358676336275,3.630207884560745,1.5927252981711794e-36,1.3820232231068564e-35,MyLa_vs_HH,ENSG00000172292,CERS6,protein_coding,Down
ENSG00000013725.16,2714.0932069186415,-16.357266067730606,3.6102975857028548,1.7012613338067124e-35,1.4295640853322298e-34,MyLa_vs_HH,ENSG00000013725,CD6,protein_coding,Down
ENSG00000155926.16,1342.6332163804516,-16.275649728051935,3.709265804070304,3.969268893566915e-23,2.1271168375763814e-22,MyLa_vs_HH,ENSG00000155926,SLA,protein_coding,Down
ENSG00000141576.18,1349.882312422646,-16.220010877531774,3.598139269130227,9.847555021739868e-35,8.102473775147455e-34,MyLa_vs_HH,ENSG00000141576,RNF157,protein_coding,Down
ENSG00000135919.16,1261.7165892477437,-16.01598197968716,3.5764963993064365,4.318140267915855e-34,3.478264654619737e-33,MyLa_vs_HH,ENSG00000135919,SERPINE2,protein_coding,Down
ENSG00000082556.15,867.2307263213215,-15.751125196195895,3.550467722391759,4.762927676634166e-33,3.723769430688248e-32,MyLa_vs_HH,ENSG00000082556,OPRK1,protein_coding,Down
ENSG00000204287.16,980.8907643437375,-15.723308817361618,3.7337187339752607,2.1279833189553442e-19,9.66678515020739e-19,MyLa_vs_HH,ENSG00000204287,HLA-DRA,protein_coding,Down
ENSG00000147443.15,1391.6501160189214,-15.446496393778515,3.4834881742146626,9.106606509022096e-32,6.82105762253362e-31,MyLa_vs_HH,ENSG00000147443,DOK2,protein_coding,Down
ENSG00000092621.15,1303.3903688418009,-15.374190346475515,3.5122642042936323,1.618377191221035e-31,1.201841021833832e-30,MyLa_vs_HH,ENSG00000092621,PHGDH,protein_coding,Down
ENSG00000147889.19,1454.8794968933773,-15.353058157125105,3.5095597420638076,1.6702980481644116e-31,1.2389865942929298e-30,MyLa_vs_HH,ENSG00000147889,CDKN2A,protein_coding,Down
ENSG00000075651.19,844.9731079260995,-15.306676776563133,3.50514775484382,2.7499953516275807e-31,2.0191937700147752e-30,MyLa_vs_HH,ENSG00000075651,PLD1,protein_coding,Down
ENSG00000137563.15,1480.9176356774592,-15.269188724139058,3.5013985506275516,3.8276052946921216e-31,2.8041135360158753e-30,MyLa_vs_HH,ENSG00000137563,GGH,protein_coding,Down
ENSG00000166582.13,1286.4258302770133,-15.06996797564272,3.48158110797051,2.549757887480285e-30,1.820876413563318e-29,MyLa_vs_HH,ENSG00000166582,CENPV,protein_coding,Down
ENSG00000136732.18,1811.8999029799784,-14.83645896567281,3.4605587360033314,3.961224344724134e-29,2.7015508573934927e-28,MyLa_vs_HH,ENSG00000136732,GYPC,protein_coding,Down
ENSG00000141429.16,1148.7144139256397,-14.811156036480742,3.4546838852967525,2.1800159621924578e-29,1.504880722206266e-28,MyLa_vs_HH,ENSG00000141429,GALNT1,protein_coding,Down
ENSG00000163421.10,584.0283871664631,-14.784379186597551,3.4539480415042405,3.2735299792497455e-29,2.2407519022879168e-28,MyLa_vs_HH,ENSG00000163421,PROK2,protein_coding,Down
ENSG00000127990.21,759.4254549552917,-14.358394167138487,3.4105950915686774,1.4347644976649082e-27,9.234215159539136e-27,MyLa_vs_HH,ENSG00000127990,SGCE,protein_coding,Down
ENSG00000196839.16,770.0944834957073,-14.346861325881425,3.4080298187250557,1.4973199631431104e-27,9.613089201795152e-27,MyLa_vs_HH,ENSG00000196839,ADA,protein_coding,Down
ENSG00000141753.9,4686.852025585636,-14.326411319427265,3.4049203527825123,1.4392417114228637e-27,9.258458650036615e-27,MyLa_vs_HH,ENSG00000141753,IGFBP4,protein_coding,Down
ENSG00000104312.10,626.5569631041934,-14.296865808476182,3.4021376048264713,1.965253194684592e-27,1.2530892801528517e-26,MyLa_vs_HH,ENSG00000104312,RIPK2,protein_coding,Down
ENSG00000111110.14,898.8146737686703,-14.15204288727426,3.3873171956031163,6.909077053644888e-27,4.3104835442869234e-26,MyLa_vs_HH,ENSG00000111110,PPM1H,protein_coding,Down
ENSG00000196735.15,7881.9821917435165,-14.113468209179722,1.329562396513923,1.1964710529101455e-33,9.514098372530767e-33,MyLa_vs_HH,ENSG00000196735,HLA-DQA1,protein_coding,Down
