"Geneid","HH-1","HH-2","HH-3","M-1","M-2","M-3","78-1","78-2","78-3","S-1","S-2","S-3"
"ENSG00000256043.7",22.0777619912413,24.1811773496116,7.7803440477354,8.4269483297839,9.48656142718744,28.1667840374268,27.8552909251958,37.0720698033787,205.394876572173,232.540813184321,248.141716998582,37.0669871209601
"ENSG00000306151.1",0,0,0,0,0,0,0,0,125.113630399293,103.763231381052,109.073282197179,0
"ENSG00000145431.13",0,0,0,0,1.0540623807986,0,0,0,361.786914571289,390.038575101989,335.400342756325,2.64764193721143
"ENSG00000171509.18",0,0,2726.03804572529,3482.4363972832,3220.16057333974,0,0,0,33.3636347731448,3.70582969218042,0.908944018309824,1.76509462480762
"ENSG00000205208.7",1780.27044420282,1826.16251344267,3417.51612296778,3613.05409639485,3031.48340717679,1823.53846286748,1253.48809163381,1275.65942759319,2755.62770954443,2998.01622097396,2868.62732178581,1371.47852347552
"ENSG00000171503.15",1211.26630561037,1229.37105645425,1601.77833082753,1866.56905504713,1284.9020421935,1194.48028603162,642.735046162852,514.25614778533,1645.2442397507,1568.49241721536,1560.65687943797,621.313307932283
"ENSG00000171497.7",1964.92081722047,1834.86773728853,4733.36681004103,5274.2162859035,4218.35764795601,2002.97130932813,2716.40670392743,2781.3558011458,1784.95446036325,1744.51932759393,1706.08792236754,2787.96695988364
"ENSG00000294185.1",3.01060390789654,0.967247093984464,12.64305907757,10.5336854122299,10.540623807986,4.1728568944336,2.06335488334784,0,4.1704543466431,0,0.908944018309824,2.64764193721143
"ENSG00000052795.15",393.385577298481,410.112767849413,1561.90406758288,1687.49640303923,1252.22610838874,399.551047642017,434.33620294472,530.415767956034,501.497135183833,694.843067283828,593.540443956315,501.286873445365
"ENSG00000109756.12",19.0671580833447,12.574212221798,975.460634984826,1120.78412786126,1080.41394031857,23.9939271429932,361.087104585872,397.336543020828,567.181791143462,731.901364205632,649.894973091524,345.958546462294
"ENSG00000308878.1",0,0,91.419042560891,48.4549528962574,35.8381209471525,0,0,0,0,0,0,0
"ENSG00000249568.1",0,0,0,0,0,0,0,0,64.6420423729681,53.734530536616,87.2586257577431,0
"ENSG00000168843.16",0,0,4.86271502983463,1.05336854122299,0,0,2.06335488334784,0,946.693136687984,994.088814927397,1098.00437411827,1.76509462480762
"ENSG00000248431.3",0,0,0,0,0,0,0,0,40.6619298797702,25.0143504222178,33.6309286774635,0
"ENSG00000145414.11",1074.78559511906,1124.90837030393,1179.69466623788,1400.98015982657,1358.6864088494,1022.34993913623,1632.11371272814,1620.71484653233,1298.05391539267,1258.12918049525,1413.40794847178,1659.18894731916
"ENSG00000198498.12",1225.31579051389,1470.21558285639,1653.32311014377,1742.27156718282,1610.60731786027,1298.80170839246,1657.90564876999,1826.0370792895,1299.09652897933,1287.77581803269,1237.98175293798,1745.67858393474
"ENSG00000273449.1",34.1201776228274,29.9846599135184,40.8468062506109,25.2808449893517,22.1353099967707,23.9939271429932,12.380129300087,9.50565892394326,56.3011336796819,21.3085207300374,29.9951526042242,28.2415139969219
"ENSG00000177803.7",11.0388809956206,7.73797675187571,0,2.10673708244597,2.10812476159721,12.5185706833008,9.28509697506528,6.65396124676028,14.5965902132509,10.1910316534961,7.27155214647859,7.06037849923049
"ENSG00000250746.1",10.0353463596551,6.77072965789125,15.5606880954708,8.4269483297839,11.5946861887846,3.1296426708252,13.411806741761,16.1596201707035,20.8522717332155,5.55874453827063,8.18049616478842,13.2382096860572
"ENSG00000248546.3",12.0424156315862,6.77072965789125,9.72543005966925,9.48031687100689,15.8109357119791,7.3024995652588,9.28509697506528,19.9618837402808,12.5113630399293,1.85291484609021,9.99838420140807,5.29528387442286
"ENSG00000250227.1",10.0353463596551,12.574212221798,0,0,0,16.6914275777344,0,0,0,0,0,0
"ENSG00000121089.4",16.0565541754482,11.6069651278136,24.3135751491731,28.4409506130207,28.4596842815623,6.2592853416504,17.5385165084566,19.0113178478865,50.0454521597172,27.7937226913531,30.904096622534,9.70802043644192
"ENSG00000183439.12",294.035648337895,293.075869477293,0,0,0,295.229625281177,0,0,0,0,0,0
"ENSG00000240674.1",17.0600888114137,13.5414593157825,7.7803440477354,6.32021124733792,6.32437428479162,7.3024995652588,22.6969037168262,9.50565892394326,7.29829510662543,7.41165938436083,11.8162722380277,4.41273656201905
"ENSG00000170088.16",837.951421031203,815.389300228903,824.716469059953,934.33789606479,831.655218450099,838.744235781154,1377.28938463468,1457.2175130405,965.460181247878,1018.17670792657,957.118051280245,1519.74647195936
"ENSG00000109466.16",771.718135057479,820.225535698826,1070.76984956958,1254.56193259658,1128.90080983531,786.583524600734,447.748009686481,627.373488980255,784.045417168903,960.736347697773,899.854578126726,543.649144440747
"ENSG00000052802.15",2128.49696288285,2166.6334905252,828.60664108382,798.453354247025,675.653986091905,2578.82556075996,1355.62415835953,920.147783837707,1870.44877446943,1976.13368335521,1771.53189168585,1187.90868249553
"ENSG00000109472.16",2.00706927193102,0,4.86271502983463,0,0,8.3457137888672,0,0,437.897706397526,463.228711522552,492.647657923925,0
"ENSG00000038295.9",25.0883658991378,18.3776947857048,0.972543005966925,5.26684270611494,0,30.2532124846436,776.853113580462,552.278783481103,69.8551103062719,63.9255621901122,84.5317937028136,736.927005857182
"ENSG00000137628.20",47.1661278903791,35.7881424774252,41.8193492565778,48.4549528962574,112.784674745451,55.2903538512452,484.888397586743,499.047093507021,306.528394478268,303.878034758794,485.376105777446,623.07840255709
"ENSG00000181381.17",66.2332859737238,35.7881424774252,0,0,0,89.7164232303224,744.871112888571,723.380644112082,196.011354292226,110.248433342367,161.792035259149,797.822770413045
"ENSG00000129116.22",67.2368206096893,62.8710611089902,164.35976800841,194.873180126253,110.676549983853,76.1546383234132,540.598979437134,870.718357433202,2536.67885634567,3139.76420669986,2795.00285630271,1003.45629420313
"ENSG00000145439.14",805.838312680307,761.223462965773,661.329244057509,687.849657418611,580.788371820031,888.818518514357,869.704083331115,755.699884453489,651.633491662985,659.637685208114,625.353484597159,915.201562962752
"ENSG00000154447.17",0,5.80348256390679,0,0,0,3.1296426708252,7.22174209171744,5.70339535436595,246.056806451943,300.172205066614,241.779108870413,1.76509462480762
"ENSG00000137601.20",518.82740679417,506.837477247859,454.177583786554,492.976477292358,416.354640415449,619.66924882339,582.897754545765,480.986341551529,512.965884637101,544.756964750521,562.636347333781,669.853410114492
"ENSG00000109572.18",921.24479581634,847.308454330391,1296.39982695391,1355.68531255398,1495.71451835322,970.189227955812,1953.99707453041,2134.97099431766,1062.42324480733,1116.38119476935,1243.43541704784,2003.38239915665
